cve,zdi_date,edb_date,published_date,has_reference_to_edb_in_nist
cve-2012-1806,,,2012-04-13,f
cve-2009-3169,,,2009-09-11,f
cve-2009-3240,,,2009-09-18,f
cve-2009-3296,,,2009-10-20,f
cve-2009-3255,,,2009-09-18,f
cve-2009-3319,,,2009-09-23,f
cve-2009-3263,,,2009-09-18,f
cve-2014-7418,,,2014-10-19,f
cve-2009-3340,,,2009-09-24,f
cve-2009-3349,,,2009-09-24,f
cve-2009-3354,,,2009-09-24,f
cve-2009-3215,,2009-07-27,2009-09-16,f
cve-2013-7251,,,2014-01-02,f
cve-2015-3682,,,2015-07-02,f
cve-2009-3474,,,2009-09-29,f
cve-2009-4453,,2009-12-25,2009-12-29,t
cve-2009-3509,,2009-07-21,2009-10-01,f
cve-2009-3491,,2009-09-22,2009-09-30,f
cve-2011-1324,,,2011-05-09,f
cve-2012-1830,,2012-06-25,2012-07-04,f
cve-2016-0813,,,2016-02-06,f
cve-2016-1442,,,2016-07-07,f
cve-2015-3972,,,2015-10-28,f
cve-2015-2246,,,2017-04-02,f
cve-2009-3633,,,2009-11-02,f
cve-2009-3782,,,2009-10-26,f
cve-2009-3818,,,2009-10-28,f
cve-2009-3811,,2009-07-16,2009-10-27,f
cve-2009-3810,,2009-07-20,2009-10-27,f
cve-2010-1358,,,2010-04-13,f
cve-2010-5287,,2010-06-22,2013-01-30,t
cve-2012-1843,,,2012-03-22,f
cve-2012-1847,2012-08-22,,2012-05-08,f
cve-2016-7577,,,2017-02-20,f
cve-2015-6712,2015-10-13,,2015-10-14,f
cve-2009-3935,,,2009-11-12,f
cve-2009-4065,,,2009-11-23,f
cve-2009-4052,,,2009-11-23,f
cve-2009-3964,,2009-08-24,2009-11-18,f
cve-2009-3965,,2009-08-24,2009-11-18,f
cve-2009-4108,,,2009-11-28,f
cve-2009-3693,,2009-09-29,2009-10-13,f
cve-2009-4086,,2009-11-18,2009-11-27,f
cve-2012-3737,,,2012-09-20,f
cve-2012-1860,,,2012-07-10,f
cve-2012-1885,,,2012-11-13,f
cve-2015-2917,,,2015-09-21,f
cve-2009-4087,,,2009-11-27,f
cve-2009-4129,,,2009-12-14,f
cve-2009-4169,,,2009-12-02,f
cve-2016-7939,,,2017-01-27,f
cve-2009-4190,,,2009-12-03,f
cve-2009-4204,,2009-06-02,2009-12-04,f
cve-2009-4296,,,2009-12-11,f
cve-2009-4175,,2009-11-10,2009-12-02,f
cve-2011-1378,,,2011-11-25,f
cve-2011-1393,,,2011-12-27,f
cve-2012-1892,,,2012-09-11,f
cve-2011-4895,,,2011-12-22,f
cve-2015-7993,,,2015-11-10,f
cve-2014-4778,,,2015-05-25,f
cve-2015-8215,,,2015-11-16,f
cve-2009-4314,,,2009-12-14,f
cve-2009-4327,,,2009-12-16,f
cve-2009-4330,,,2009-12-16,f
cve-2009-4344,,,2009-12-17,f
cve-2011-1584,,,2011-06-08,f
cve-2012-1904,,,2012-03-28,f
cve-2012-1934,,,2012-08-27,t
cve-2016-1501,,,2016-01-08,f
cve-2014-8757,,,2015-02-17,f
cve-2009-4352,,,2009-12-17,f
cve-2009-2130,,,2009-06-19,f
cve-2009-1000,,,2009-04-15,f
cve-2009-1495,,2009-04-08,2009-05-01,f
cve-2009-1503,,2009-04-29,2009-05-01,f
cve-2011-1625,,,2011-08-18,f
cve-2015-7981,,,2015-11-24,f
cve-2015-7994,,,2015-11-10,f
cve-2015-8041,,,2015-11-09,f
cve-2009-2277,,,2010-04-01,f
cve-2012-1975,,,2012-08-29,f
cve-2015-8242,,,2015-12-15,f
cve-2015-8317,,,2015-12-15,f
cve-2015-8341,,,2015-12-17,f
cve-2014-6287,,2014-09-15,2014-10-07,t
cve-2012-1985,,,2012-04-16,f
cve-2012-2011,,,2012-06-13,f
cve-2012-2032,,,2012-05-08,f
cve-2012-2050,,,2012-08-15,f
cve-2012-2064,,,2012-09-04,f
cve-2012-2069,,,2012-09-06,f
cve-2015-8330,,,2015-11-24,f
cve-2012-2106,,,2014-02-04,f
cve-2015-8386,,,2015-12-01,f
cve-2015-8443,,,2015-12-09,f
cve-2016-8275,,,2017-04-02,f
cve-2012-2119,,,2013-01-22,f
cve-2012-2129,,,2012-08-27,f
cve-2012-2138,,2012-07-06,2012-07-09,f
cve-2015-8641,,,2015-12-28,f
cve-2014-100024,,,2015-01-13,f
cve-2015-8644,,2016-02-19,2015-12-28,f
cve-2011-2604,,,2011-06-30,f
cve-2015-4678,,,2015-06-19,f
cve-2009-4966,,,2010-07-27,f
cve-2011-2961,,,2011-07-29,f
cve-2011-3273,,,2011-10-03,f
cve-2011-3696,,,2011-09-23,f
cve-2011-2103,,,2011-06-16,f
cve-2011-2174,,,2011-06-06,f
cve-2015-2918,,,2015-12-30,f
cve-2015-8432,,,2015-12-09,f
cve-2017-5839,,,2017-02-09,f
cve-2014-7366,,,2014-10-19,f
cve-2011-2230,,,2011-07-20,f
cve-2012-2183,,,2012-09-10,f
cve-2012-2260,,,2013-10-09,f
cve-2012-2265,,,2013-10-09,f
cve-2015-4899,,,2015-10-21,f
cve-2015-8648,2015-12-29,,2015-12-28,f
cve-2015-4077,,,2015-09-03,f
cve-2015-4904,,,2015-10-21,f
cve-2016-8334,,,2017-01-06,f
cve-2012-2294,,,2013-02-06,f
cve-2012-2325,,,2012-08-13,f
cve-2012-2330,,,2012-08-13,f
cve-2012-2334,,,2012-06-19,f
cve-2012-2335,,,2012-05-11,f
cve-2015-7420,,,2015-12-31,f
cve-2016-3302,,,2016-09-14,f
cve-2016-3305,,,2016-09-14,f
cve-2016-3484,,,2016-07-21,f
cve-2012-2353,,,2012-07-20,f
cve-2012-2390,,,2012-06-13,f
cve-2012-2394,,2012-05-24,2012-06-30,f
cve-2012-2416,,,2012-04-30,f
cve-2013-0318,,,2013-03-27,f
cve-2016-3495,,,2016-10-25,f
cve-2017-2978,2017-02-14,,2017-02-15,f
cve-2015-5285,,,2015-10-29,t
cve-2011-2297,,,2011-07-20,f
cve-2011-3816,,,2011-09-23,f
cve-2015-0348,,,2015-04-14,f
cve-2015-5499,,,2015-08-18,f
cve-2015-1518,,,2015-02-11,t
cve-2011-2929,,,2011-08-29,f
cve-2015-3369,,,2015-04-21,f
cve-2015-4065,,,2015-05-27,t
cve-2011-3984,,,2011-10-24,f
cve-2011-3994,,,2011-11-03,f
cve-2011-4079,,,2011-10-27,f
cve-2015-5775,,,2015-08-16,f
cve-2015-3764,,,2015-08-16,f
cve-2009-4707,,,2010-03-15,f
cve-2011-4726,,,2011-12-16,f
cve-2010-4100,,,2010-11-01,f
cve-2016-3501,,,2016-07-21,f
cve-2017-2979,2017-02-14,,2017-02-15,f
cve-2009-4638,,,2010-02-09,f
cve-2011-0364,2011-02-16,2011-04-12,2011-02-18,f
cve-2010-1018,,,2010-03-19,f
cve-2014-9047,,,2015-02-04,f
cve-2012-1632,,,2012-09-19,f
cve-2012-2701,,,2012-06-26,f
cve-2010-2107,,,2010-05-28,f
cve-2015-3986,,,2015-05-14,t
cve-2015-2789,,,2015-03-30,t
cve-2012-0356,,,2012-03-14,f
cve-2014-5428,,,2015-03-29,f
cve-2015-0035,2015-02-10,,2015-02-10,f
cve-2015-5309,,,2015-12-07,f
cve-2014-6385,,,2015-01-16,f
cve-2009-4588,,2009-07-10,2010-01-07,f
cve-2012-2449,,,2012-05-04,f
cve-2012-2472,,,2012-08-06,f
cve-2015-5343,,,2016-04-14,f
cve-2016-3842,,,2016-08-05,f
cve-2014-5393,,,2014-09-11,f
cve-2015-6490,,,2015-10-28,f
cve-2009-4646,,,2010-02-19,f
cve-2009-4690,,2009-06-20,2010-03-10,f
cve-2009-4698,,2009-07-24,2010-03-15,f
cve-2012-2490,,,2012-08-06,f
cve-2012-2497,,,2013-10-02,f
cve-2012-2520,,,2012-10-09,f
cve-2014-8910,,,2015-07-19,f
cve-2009-4777,,,2010-04-21,f
cve-2009-4852,,,2010-05-07,f
cve-2009-4878,,,2010-05-26,f
cve-2009-4914,,,2010-06-29,f
cve-2009-4644,,,2010-02-19,f
cve-2009-4717,,2009-08-29,2010-03-15,f
cve-2012-1886,,,2012-11-13,f
cve-2015-7932,,,2015-12-23,f
cve-2014-9272,,,2015-01-09,f
cve-2009-1231,,,2009-04-02,f
cve-2012-3162,,,2012-10-16,f
cve-2010-1373,,,2010-06-17,f
cve-2014-9682,,,2015-02-27,f
cve-2014-9710,,,2015-05-27,f
cve-2014-9730,,,2015-08-31,f
cve-2014-9749,,,2015-11-06,f
cve-2012-3383,,,2012-07-22,f
cve-2012-3528,,,2012-09-05,f
cve-2011-5137,,,2012-08-31,f
cve-2012-2522,,,2012-08-14,f
cve-2017-5840,,,2017-02-09,f
cve-2012-3722,,,2012-09-20,f
cve-2012-4173,,,2012-10-23,f
cve-2013-6630,,,2013-11-15,f
cve-2015-0700,,,2015-04-16,f
cve-2009-3735,,,2010-02-11,f
cve-2016-5404,,,2016-09-07,f
cve-2016-5469,,,2016-07-21,f
cve-2009-4609,,,2010-01-13,f
cve-2009-4996,,,2010-09-07,f
cve-2009-4808,,2008-11-01,2010-04-23,f
cve-2012-2565,,,2012-06-08,f
cve-2010-2084,,,2010-05-27,f
cve-2017-5841,,,2017-02-09,f
cve-2009-3764,,,2010-07-13,f
cve-2009-4486,2010-01-07,,2010-01-08,f
cve-2009-4536,,,2010-01-12,f
cve-2009-4632,,,2010-02-09,f
cve-2010-2157,,,2010-06-07,f
cve-2009-4762,,,2010-03-29,f
cve-2009-5007,,,2010-10-12,f
cve-2010-4050,,,2010-10-21,f
cve-2017-7605,,,2017-04-09,f
cve-2010-2731,,2010-07-02,2010-09-15,f
cve-2014-1316,,,2014-04-23,f
cve-2016-1000147,,,2016-10-10,f
cve-2015-1240,,,2015-04-19,f
cve-2012-2587,,2012-08-08,2012-08-12,t
cve-2012-2590,,2012-08-08,2012-08-12,t
cve-2012-2595,,,2012-06-08,f
cve-2012-2648,,,2012-08-07,f
cve-2015-1492,,,2015-07-31,f
cve-2015-1715,,,2015-05-13,f
cve-2015-1773,,,2015-04-07,f
cve-2014-4578,,,2014-07-02,f
cve-2012-2677,,,2012-07-25,f
cve-2012-2688,,,2012-07-20,f
cve-2015-2026,,,2015-10-03,f
cve-2015-1917,,,2015-07-14,f
cve-2009-1381,,,2009-05-22,f
cve-2014-0329,,,2014-02-03,f
cve-2012-2732,,,2012-06-26,f
cve-2015-2221,,,2015-05-12,f
cve-2015-2222,,,2015-05-12,f
cve-2014-4582,,,2014-07-02,f
cve-2012-4839,,,2012-12-20,f
cve-2012-2740,,2012-03-21,2012-09-06,t
cve-2015-2454,2015-08-11,,2015-08-14,f
cve-2017-5842,,,2017-02-09,f
cve-2014-4596,,,2014-07-02,f
cve-2015-2431,,2015-08-21,2015-08-14,f
cve-2013-1729,,,2013-09-18,f
cve-2012-2748,,,2012-07-03,f
cve-2015-2531,,,2015-09-08,f
cve-2011-1712,,,2011-04-15,f
cve-2012-2750,,,2012-08-16,f
cve-2012-2753,,,2012-06-19,f
cve-2015-2696,,,2015-11-08,f
cve-2009-4912,,,2010-06-29,f
cve-2009-3745,,,2009-10-22,f
cve-2012-5115,,,2012-11-07,f
cve-2010-2863,,,2010-08-26,f
cve-2015-2915,,,2015-09-21,f
cve-2009-1063,,2009-03-23,2009-03-24,f
cve-2012-2419,,,2012-04-25,f
cve-2015-8630,,,2016-02-12,f
cve-2016-0054,,,2016-02-10,f
cve-2012-0594,,,2012-03-08,f
cve-2011-2518,,,2012-05-24,f
cve-2011-4134,,,2012-01-19,f
cve-2016-6295,,,2016-07-25,f
cve-2012-2139,,,2012-07-18,f
cve-2012-2305,,,2012-07-25,f
cve-2009-4593,,,2010-01-07,f
cve-2012-1391,,,2012-03-07,f
cve-2012-2615,,,2012-11-19,f
cve-2015-0622,,,2015-02-18,f
cve-2011-4850,,,2011-12-16,f
cve-2011-3817,,,2011-09-23,f
cve-2016-6358,,,2016-10-28,f
cve-2017-2981,2017-02-14,,2017-02-15,f
cve-2014-2888,,,2014-04-23,f
cve-2009-4600,,,2010-01-12,t
cve-2009-4604,,2009-12-10,2010-01-12,t
cve-2012-1384,,,2012-03-07,f
cve-2012-3692,,,2012-09-13,f
cve-2011-3769,,,2011-09-23,f
cve-2014-0154,,,2015-02-13,f
cve-2011-1940,,,2012-01-26,f
cve-2011-3213,,,2011-10-14,f
cve-2012-2794,,,2012-09-10,f
cve-2012-2796,,,2012-09-10,f
cve-2012-2802,,,2012-09-10,f
cve-2012-2826,,,2012-06-27,f
cve-2016-6398,,,2016-09-12,f
cve-2016-6411,,,2016-09-23,f
cve-2016-0411,,,2016-01-20,f
cve-2015-8722,,,2016-01-03,f
cve-2012-2934,,,2012-12-03,f
cve-2012-2956,,2012-07-23,2014-09-17,t
cve-2012-2970,,,2012-07-09,f
cve-2012-2991,,,2012-09-19,f
cve-2012-3004,,,2012-09-08,f
cve-2012-3008,,,2012-07-20,f
cve-2015-5610,,,2015-07-21,f
cve-2015-5625,,,2015-09-07,f
cve-2012-3021,,,2012-11-01,f
cve-2012-3024,,,2012-08-16,f
cve-2012-3025,,,2012-08-16,f
cve-2012-3032,,,2012-09-18,f
cve-2012-3054,,,2012-06-29,f
cve-2010-1855,,2010-03-20,2010-05-07,t
cve-2012-0179,,,2012-05-08,f
cve-2016-4124,,,2016-06-16,f
cve-2017-5924,,,2017-04-03,f
cve-2009-4580,,,2010-01-06,t
cve-2016-4534,,,2016-05-05,t
cve-2011-4921,,,2012-01-04,f
cve-2012-3116,,,2012-07-17,f
cve-2015-1000009,,,2016-10-06,f
cve-2015-6066,,,2015-11-11,f
cve-2015-3349,,,2015-04-21,f
cve-2015-6170,,,2015-12-09,f
cve-2011-0268,2011-01-10,,2011-01-13,f
cve-2012-3155,,,2012-10-16,f
cve-2012-3164,,,2012-10-16,f
cve-2010-2124,,2010-05-21,2010-06-01,t
cve-2012-0257,,,2012-04-02,f
cve-2012-1087,,,2012-02-14,f
cve-2012-3704,,,2012-09-13,f
cve-2010-4271,,,2010-11-16,f
cve-2010-2357,,2010-06-09,2010-06-21,t
cve-2010-2719,,,2010-07-13,t
cve-2015-6580,,,2015-09-03,f
cve-2015-6612,,,2015-11-03,f
cve-2010-3616,,,2010-12-17,f
cve-2012-3171,,,2012-10-16,f
cve-2010-0583,,,2010-03-25,f
cve-2014-100019,,,2015-01-13,f
cve-2015-7368,,,2015-10-14,f
cve-2012-3184,,,2012-10-16,f
cve-2012-3211,,,2012-10-16,f
cve-2012-3224,,,2012-10-17,f
cve-2012-3254,,,2012-08-30,f
cve-2012-3267,,,2012-10-04,f
cve-2012-3268,,,2013-02-01,f
cve-2016-0957,,,2016-02-10,f
cve-2009-3440,,,2009-09-28,f
cve-2012-3282,2013-02-11,2013-08-13,2013-02-06,f
cve-2009-4622,,2009-09-10,2010-01-18,f
cve-2012-3283,2013-02-11,,2013-02-06,f
cve-2012-3314,,,2012-10-02,f
cve-2010-0978,,2010-01-04,2010-03-16,t
cve-2015-6035,,,2017-04-09,f
cve-2009-4826,,,2010-04-27,t
cve-2009-4215,,,2009-12-07,f
cve-2015-4108,,,2015-06-10,f
cve-2013-6005,,,2013-12-13,f
cve-2010-0380,,,2010-01-22,t
cve-2010-0678,,,2010-02-22,t
cve-2010-0725,,,2010-02-26,t
cve-2010-0795,,2010-01-30,2010-03-02,t
cve-2015-7827,,,2016-05-13,f
cve-2015-7974,,,2016-01-26,f
cve-2009-2696,,,2010-08-05,f
cve-2009-3245,,,2010-03-05,f
cve-2009-4496,,2010-01-11,2010-01-13,f
cve-2012-3316,,,2013-02-20,f
cve-2015-4129,,,2015-07-05,f
cve-2012-3323,,,2013-10-01,f
cve-2012-3358,,,2012-07-18,f
cve-2015-8841,,,2016-04-08,f
cve-2015-8876,,,2016-05-21,f
cve-2011-2569,,,2011-10-27,f
cve-2009-2822,,,2010-04-05,f
cve-2016-6483,,,2016-09-01,f
cve-2009-4566,,,2010-01-04,f
cve-2012-0671,,,2012-05-15,f
cve-2012-3366,,,2012-07-03,f
cve-2016-1016,2016-04-08,,2016-04-08,f
cve-2009-4608,,,2010-01-13,f
cve-2009-4697,,,2010-03-10,f
cve-2009-4713,,,2010-03-15,f
cve-2009-4731,,,2010-03-18,f
cve-2009-4675,,2009-05-22,2010-03-05,f
cve-2009-4665,,2009-05-26,2010-03-05,f
cve-2012-1706,,,2012-05-03,f
cve-2012-5793,,,2012-11-04,f
cve-2012-3375,,2012-07-05,2012-10-03,f
cve-2012-3388,,,2012-07-23,f
cve-2014-6818,,,2014-09-30,f
cve-2016-7177,,,2016-09-09,f
cve-2009-4788,,,2010-04-21,f
cve-2009-4800,,,2010-04-22,f
cve-2009-4866,,,2010-05-10,f
cve-2009-4877,,,2010-05-26,f
cve-2009-4951,,,2010-07-22,f
cve-2009-5002,,,2010-09-20,f
cve-2009-5009,,,2010-10-12,f
cve-2009-4797,,2009-03-30,2010-04-22,f
cve-2009-4926,,2009-04-20,2010-07-09,f
cve-2013-6015,,,2013-10-17,f
cve-2012-3421,,,2012-08-27,f
cve-2010-0005,,,2010-01-29,f
cve-2015-8925,,,2016-09-20,f
cve-2010-3001,,,2010-08-30,f
cve-2015-8098,,,2016-01-12,f
cve-2012-3430,,2012-07-26,2012-10-03,f
cve-2012-3434,,,2012-08-15,f
cve-2012-3477,,,2012-08-25,f
cve-2016-1627,,,2016-02-13,f
cve-2016-1630,,,2016-03-05,f
cve-2015-8139,,,2017-01-30,f
cve-2012-3484,,,2012-08-26,f
cve-2012-3505,,,2012-10-09,f
cve-2012-3521,,,2014-06-13,f
cve-2016-1812,,,2016-05-20,f
cve-2011-3201,,,2013-03-08,f
cve-2010-1736,,,2010-05-06,f
cve-2010-1965,,,2010-07-14,f
cve-2010-1984,,,2010-05-19,f
cve-2014-4590,,,2014-07-02,f
cve-2014-7981,,,2014-10-08,f
cve-2016-2521,,,2016-02-27,f
cve-2012-3556,,,2012-06-14,f
cve-2012-3561,,,2012-06-14,f
cve-2012-3564,,,2012-06-14,f
cve-2015-6036,,,2016-02-26,f
cve-2015-5020,,,2016-01-01,f
cve-2012-3574,,2012-06-06,2012-06-15,t
cve-2012-3575,,2012-06-08,2012-06-15,t
cve-2016-5470,,,2016-07-21,f
cve-2012-0791,,,2012-01-24,f
cve-2016-3223,,2016-08-08,2016-06-15,f
cve-2016-3234,,,2016-06-15,f
cve-2015-4144,,,2015-06-15,f
cve-2012-3718,,,2012-09-20,f
cve-2012-3721,,,2012-09-20,f
cve-2012-3749,,,2012-11-03,f
cve-2014-7564,,,2014-10-20,f
cve-2014-3059,,,2014-10-01,f
cve-2016-5699,,,2016-09-02,f
cve-2012-0100,,,2012-01-18,f
cve-2015-4145,,,2015-06-15,f
cve-2012-0104,,,2012-01-18,f
cve-2012-0898,,,2012-01-20,f
cve-2011-2867,,,2012-03-08,f
cve-2015-4489,,,2015-08-15,f
cve-2016-0073,,2016-10-18,2016-10-13,f
cve-2011-3034,,,2012-03-05,f
cve-2016-4016,,,2016-04-14,f
cve-2015-4208,,,2015-06-24,f
cve-2011-3027,,,2012-02-16,f
cve-2015-7999,,,2016-04-14,f
cve-2012-1898,,,2012-10-01,f
cve-2011-4285,,,2012-07-16,f
cve-2016-6741,,,2016-11-25,f
cve-2011-4588,,,2012-07-20,f
cve-2011-5056,,,2012-01-07,f
cve-2016-6876,,,2016-09-07,f
cve-2016-5624,,,2016-10-25,f
cve-2012-3792,,2012-05-14,2012-06-25,f
cve-2012-3802,,,2012-06-27,f
cve-2012-3820,,,2014-08-14,f
cve-2012-3825,,,2012-06-30,f
cve-2012-0023,,,2012-10-30,f
cve-2016-9638,,,2016-12-02,f
cve-2012-0489,,,2012-01-18,f
cve-2009-2539,,,2009-07-20,f
cve-2014-8072,,,2014-10-23,f
cve-2012-3830,,,2012-07-03,f
cve-2016-1010,,,2016-03-12,f
cve-2015-4211,,,2015-06-24,f
cve-2012-3871,,,2012-12-28,f
cve-2012-3885,,,2012-07-26,f
cve-2012-3924,,,2012-09-16,f
cve-2016-4607,,,2016-07-21,f
cve-2009-5056,,,2011-03-18,f
cve-2015-2956,,,2015-06-13,f
cve-2012-3949,,,2012-09-26,f
cve-2016-4834,,,2016-07-31,f
cve-2014-9721,,,2015-06-03,f
cve-2012-0542,,,2012-05-03,f
cve-2015-6501,,,2017-01-12,f
cve-2009-0566,,,2009-07-15,f
cve-2012-3977,,,2012-10-09,f
cve-2016-2950,,,2016-11-30,f
cve-2014-8304,,,2014-10-16,f
cve-2012-1131,,,2012-04-25,f
cve-2012-1539,,,2012-11-13,f
cve-2015-7886,,,2016-01-17,f
cve-2015-2059,,,2015-08-12,f
cve-2012-1722,,,2012-06-16,f
cve-2016-1569,,,2016-01-13,f
cve-2015-8466,,,2016-01-13,f
cve-2016-0030,,,2016-01-12,f
cve-2015-8606,,,2016-04-13,f
cve-2015-8629,,,2016-02-12,f
cve-2012-3979,,,2012-08-29,f
cve-2012-3989,,,2012-10-10,f
cve-2012-4011,,,2012-09-08,f
cve-2015-8715,,,2016-01-03,f
cve-2012-2152,,,2012-07-25,f
cve-2011-3669,,,2012-01-02,f
cve-2009-3161,,,2009-09-10,f
cve-2016-0031,,,2016-01-12,f
cve-2014-6886,,,2014-10-02,f
cve-2012-2895,,,2012-09-26,f
cve-2012-2981,,,2012-09-11,f
cve-2011-2524,,,2011-08-31,f
cve-2016-0212,,,2016-02-29,f
cve-2014-6894,,,2014-10-02,f
cve-2012-3599,,,2012-07-25,f
cve-2012-4078,,,2013-09-24,f
cve-2014-7419,,,2014-10-19,f
cve-2016-0328,,,2016-10-21,f
cve-2016-0346,,,2016-07-03,f
cve-2009-5040,,,2011-01-07,f
cve-2012-4079,,,2013-09-26,f
cve-2012-4087,,,2013-09-24,f
cve-2012-4089,,,2013-09-24,f
cve-2016-0526,,,2016-01-20,f
cve-2015-1431,,,2015-02-10,f
cve-2012-3602,,,2012-09-13,f
cve-2016-0650,,,2016-04-21,f
cve-2015-4225,,,2015-06-27,f
cve-2012-3657,,,2012-09-13,f
cve-2016-1000132,,,2016-10-10,f
cve-2012-4193,,,2012-10-12,f
cve-2012-4231,,2012-10-17,2012-10-22,f
cve-2015-4233,,,2015-07-02,f
cve-2016-1111,2016-04-28,,2016-04-30,f
cve-2014-7713,,,2014-10-21,f
cve-2012-4517,,,2012-10-22,f
cve-2015-4235,,,2015-07-24,f
cve-2012-4619,,,2012-09-26,f
cve-2016-1234,,,2016-06-01,f
cve-2016-1278,,,2016-08-05,f
cve-2014-0518,,,2014-05-14,f
cve-2011-5196,,,2012-09-23,t
cve-2012-4090,,,2013-10-05,f
cve-2012-4097,,,2013-10-13,f
cve-2012-4122,,,2013-10-05,f
cve-2016-1427,,,2016-06-17,f
cve-2016-1428,,,2016-06-22,f
cve-2015-4241,,,2015-07-08,f
cve-2012-4436,,,2012-10-22,f
cve-2012-4791,,,2012-12-11,f
cve-2016-1661,,,2016-05-14,f
cve-2015-1392,,,2015-05-28,f
cve-2012-4895,,,2012-10-05,f
cve-2013-2169,,,2014-01-19,f
cve-2010-5044,,,2011-11-02,t
cve-2016-1826,2016-05-19,,2016-05-20,f
cve-2016-1836,,,2016-05-20,f
cve-2016-1904,,,2016-01-18,f
cve-2016-1839,,2016-02-24,2016-05-20,f
cve-2012-4143,,,2012-08-06,f
cve-2012-4190,,,2012-10-12,f
cve-2011-2654,2011-09-02,,2011-09-06,f
cve-2016-2041,,,2016-02-19,f
cve-2016-2054,,,2016-04-13,f
cve-2014-6917,,,2014-10-04,f
cve-2012-4202,,,2012-11-21,f
cve-2012-4223,,,2013-03-19,f
cve-2011-2837,,,2011-09-17,f
cve-2016-2305,,,2016-04-21,f
cve-2012-4271,,,2012-08-13,f
cve-2016-2801,,,2016-03-13,f
cve-2016-2877,,,2016-11-30,f
cve-2009-5090,,2009-02-11,2011-09-09,t
cve-2012-4922,,,2012-09-14,f
cve-2012-4938,,,2012-11-18,f
cve-2012-5110,,,2012-10-09,f
cve-2011-4847,,,2011-12-16,f
cve-2016-2988,,,2016-11-24,f
cve-2012-0901,,2012-01-24,2012-01-20,f
cve-2012-0913,,2012-01-20,2012-01-24,t
cve-2009-2240,,,2009-06-27,f
cve-2014-6918,,,2014-10-04,f
cve-2012-2396,,,2012-04-19,t
cve-2012-3249,,,2012-08-16,f
cve-2011-5052,,2011-12-27,2012-01-04,t
cve-2012-4282,,2012-05-07,2012-08-13,f
cve-2012-4292,,,2012-08-16,f
cve-2011-4813,,,2011-12-13,t
cve-2016-3345,,,2016-09-14,f
cve-2009-3756,,,2009-10-22,f
cve-2009-5093,,2009-02-09,2011-09-09,t
cve-2012-0896,,,2012-01-20,t
cve-2012-0942,2012-06-21,,2012-04-16,f
cve-2011-5168,,2011-10-02,2012-09-15,t
cve-2016-3516,,,2016-07-21,f
cve-2017-5983,,,2017-04-10,f
cve-2012-0796,,,2012-07-17,f
cve-2012-5346,,2012-01-01,2012-10-09,f
cve-2012-4294,,,2012-08-16,f
cve-2011-0465,,,2011-04-08,f
cve-2014-3946,,,2014-06-03,f
cve-2017-5985,,,2017-03-14,f
cve-2015-4258,,,2015-07-09,f
cve-2012-1243,,,2012-04-21,f
cve-2012-1346,,,2012-08-06,f
cve-2012-2760,,2012-05-24,2012-07-25,t
cve-2010-3876,,,2011-01-03,f
cve-2016-3803,,,2016-07-10,f
cve-2016-3829,,,2016-08-05,f
cve-2016-3859,,,2016-09-11,f
cve-2012-0679,,,2012-07-25,f
cve-2012-3542,,,2012-09-05,f
cve-2012-3888,,,2012-07-26,f
cve-2011-0401,,,2011-01-10,f
cve-2015-6360,,,2016-04-21,f
cve-2011-4325,,,2012-01-27,f
cve-2010-0363,,,2010-01-20,f
cve-2012-2907,,,2012-05-21,f
cve-2016-4264,,2016-09-07,2016-09-01,f
cve-2011-0650,,,2011-01-28,f
cve-2016-1344,,,2016-03-25,f
cve-2016-4531,,,2016-07-27,f
cve-2012-2276,,2012-04-12,2012-05-14,t
cve-2012-4329,,2012-04-19,2012-08-14,t
cve-2012-4305,,,2013-02-01,f
cve-2016-6939,,,2016-10-13,f
cve-2012-4331,,,2012-08-14,f
cve-2011-0542,,,2011-09-02,f
cve-2016-6987,2016-10-12,,2016-10-13,f
cve-2014-5683,,,2014-09-08,f
cve-2016-1000131,,,2016-10-10,f
cve-2016-9728,,,2017-03-07,f
cve-2012-4387,,,2012-09-05,f
cve-2012-4389,,,2012-09-05,f
cve-2012-4394,,,2012-09-05,f
cve-2012-4422,,,2012-09-14,f
cve-2016-5081,,,2016-08-23,f
cve-2016-5107,,,2016-09-02,f
cve-2016-5139,,,2016-08-07,f
cve-2012-4479,,,2012-11-30,f
cve-2012-4487,,,2012-11-02,f
cve-2012-4497,,,2012-11-02,f
cve-2014-7584,,,2014-10-20,f
cve-2016-5625,,,2016-10-25,f
cve-2015-6823,,,2015-09-05,f
cve-2012-0277,,2012-06-22,2012-07-17,t
cve-2012-4504,,,2012-11-11,f
cve-2016-8776,,,2017-04-02,f
cve-2009-2713,,,2009-08-07,f
cve-2009-4530,,,2009-12-31,f
cve-2015-1058,,,2015-01-16,t
cve-2012-4891,,,2012-09-10,t
cve-2012-5388,,,2012-10-24,t
cve-2011-3697,,,2011-09-23,f
cve-2015-7743,,,2017-01-23,f
cve-2012-2586,,2012-08-08,2012-09-19,t
cve-2016-1000113,,,2016-10-06,f
cve-2014-100013,,,2015-01-13,t
cve-2014-3578,,,2015-02-19,f
cve-2012-4530,,,2013-02-17,f
cve-2012-4547,,,2012-10-31,f
cve-2012-1018,,2012-02-02,2012-02-07,f
cve-2012-4577,,,2012-08-21,f
cve-2009-4620,,2009-09-09,2010-01-18,f
cve-2012-4578,,,2012-08-21,f
cve-2011-2381,,,2011-08-09,f
