cve,assign_date,published_date,date_diff
CVE-2016-0323,12/8/2015,5/17/2016,161
CVE-2016-0325,12/8/2015,11/24/2016,352
CVE-2016-0326,12/8/2015,10/21/2016,318
CVE-2016-0328,12/8/2015,10/21/2016,318
CVE-2016-0330,12/8/2015,7/15/2016,220
CVE-2016-0331,12/8/2015,9/12/2016,279
CVE-2016-0338,12/8/2015,7/15/2016,220
CVE-2016-0339,12/8/2015,7/15/2016,220
CVE-2016-0340,12/8/2015,7/15/2016,220
CVE-2016-0341,12/8/2015,5/14/2016,158
CVE-2016-0346,12/8/2015,7/3/2016,208
CVE-2016-0349,12/8/2015,6/29/2016,204
CVE-2016-0350,12/8/2015,7/7/2016,212
CVE-2016-0353,12/8/2015,11/24/2016,352
CVE-2016-0357,12/8/2015,7/15/2016,220
CVE-2016-0359,12/8/2015,7/3/2016,208
CVE-2016-0360,12/8/2015,2/15/2017,435
CVE-2016-0361,12/8/2015,8/7/2016,243
CVE-2016-0362,12/8/2015,6/30/2016,205
CVE-2016-0363,12/8/2015,6/3/2016,178
CVE-2016-0364,12/8/2015,6/30/2016,205
CVE-2016-0365,12/8/2015,6/30/2016,205
CVE-2016-0370,12/8/2015,8/31/2016,267
CVE-2016-0371,12/8/2015,2/1/2017,421
CVE-2016-0372,12/8/2015,11/24/2016,352
CVE-2016-0374,12/8/2015,6/30/2016,205
CVE-2016-0375,12/8/2015,6/30/2016,205
CVE-2016-0376,12/8/2015,6/3/2016,178
CVE-2016-0377,12/8/2015,10/21/2016,318
CVE-2016-0378,12/8/2015,11/24/2016,352
CVE-2016-0379,12/8/2015,9/25/2016,292
CVE-2016-0380,12/8/2015,8/7/2016,243
CVE-2016-0381,12/8/2015,5/14/2016,158
CVE-2016-0385,12/8/2015,9/1/2016,268
CVE-2016-0386,12/8/2015,7/2/2016,207
CVE-2016-0387,12/8/2015,7/2/2016,207
CVE-2016-0389,12/8/2015,7/7/2016,212
CVE-2016-0390,12/8/2015,5/14/2016,158
CVE-2016-0391,12/8/2015,7/2/2016,207
CVE-2016-0392,12/8/2015,6/19/2016,194
CVE-2016-0393,12/8/2015,7/17/2016,222
CVE-2016-0394,12/8/2015,2/1/2017,421
CVE-2016-0396,12/8/2015,2/1/2017,421
CVE-2016-0397,12/8/2015,8/30/2016,266
CVE-2016-0398,12/8/2015,7/2/2016,207
CVE-2016-0399,12/8/2015,7/2/2016,207
CVE-2016-0400,12/8/2015,7/2/2016,207
CVE-2016-0401,12/9/2015,1/20/2016,42
CVE-2016-0402,12/9/2015,1/20/2016,42
CVE-2016-0403,12/9/2015,1/20/2016,42
CVE-2016-0404,12/9/2015,1/20/2016,42
CVE-2016-0405,12/9/2015,1/20/2016,42
CVE-2016-0406,12/9/2015,1/20/2016,42
CVE-2016-0407,12/9/2015,4/21/2016,134
CVE-2016-0408,12/9/2015,4/21/2016,134
CVE-2016-0409,12/9/2015,1/20/2016,42
CVE-2016-0411,12/9/2015,1/20/2016,42
CVE-2016-0412,12/9/2015,1/20/2016,42
CVE-2016-0413,12/9/2015,1/20/2016,42
CVE-2016-0414,12/9/2015,1/20/2016,42
CVE-2016-0415,12/9/2015,1/20/2016,42
CVE-2016-0416,12/9/2015,1/20/2016,42
CVE-2016-0417,12/9/2015,1/20/2016,42
CVE-2016-0418,12/9/2015,1/20/2016,42
CVE-2016-0419,12/9/2015,1/20/2016,42
CVE-2016-0420,12/9/2015,1/20/2016,42
CVE-2016-0421,12/9/2015,1/20/2016,42
CVE-2016-0422,12/9/2015,1/20/2016,42
CVE-2016-0423,12/9/2015,1/20/2016,42
CVE-2016-0424,12/9/2015,1/20/2016,42
CVE-2016-0425,12/9/2015,1/20/2016,42
CVE-2016-0426,12/9/2015,1/20/2016,42
CVE-2016-0427,12/9/2015,1/20/2016,42
CVE-2016-0428,12/9/2015,1/20/2016,42
CVE-2016-0429,12/9/2015,1/20/2016,42
CVE-2016-0430,12/9/2015,1/20/2016,42
CVE-2016-0431,12/9/2015,1/20/2016,42
CVE-2016-0432,12/9/2015,1/20/2016,42
CVE-2016-0433,12/9/2015,1/20/2016,42
CVE-2016-0434,12/9/2015,1/20/2016,42
CVE-2016-0435,12/9/2015,1/20/2016,42
CVE-2016-0436,12/9/2015,1/20/2016,42
CVE-2016-0437,12/9/2015,1/20/2016,42
CVE-2016-0438,12/9/2015,1/20/2016,42
CVE-2016-0439,12/9/2015,1/20/2016,42
CVE-2016-0440,12/9/2015,1/20/2016,42
CVE-2016-0441,12/9/2015,1/20/2016,42
CVE-2016-0442,12/9/2015,1/20/2016,42
CVE-2016-0443,12/9/2015,1/20/2016,42
CVE-2016-0444,12/9/2015,1/20/2016,42
CVE-2016-0445,12/9/2015,1/20/2016,42
CVE-2016-0446,12/9/2015,1/20/2016,42
CVE-2016-0447,12/9/2015,1/20/2016,42
CVE-2016-0448,12/9/2015,1/20/2016,42
CVE-2016-0449,12/9/2015,1/20/2016,42
CVE-2016-0450,12/9/2015,1/20/2016,42
CVE-2016-0451,12/9/2015,1/20/2016,42
CVE-2016-0452,12/9/2015,1/20/2016,42
CVE-2016-0453,12/9/2015,1/20/2016,42
CVE-2016-0454,12/9/2015,1/20/2016,42
CVE-2016-0455,12/9/2015,1/20/2016,42
CVE-2016-0456,12/9/2015,1/20/2016,42
CVE-2016-0457,12/9/2015,1/20/2016,42
CVE-2016-0458,12/9/2015,1/20/2016,42
CVE-2016-0459,12/9/2015,1/20/2016,42
CVE-2016-0460,12/9/2015,1/20/2016,42
CVE-2016-0461,12/9/2015,1/20/2016,42
CVE-2016-0462,12/9/2015,1/20/2016,42
CVE-2016-0463,12/9/2015,1/20/2016,42
CVE-2016-0464,12/9/2015,1/20/2016,42
CVE-2016-0465,12/9/2015,1/20/2016,42
CVE-2016-0466,12/9/2015,1/20/2016,42
CVE-2016-0467,12/9/2015,1/20/2016,42
CVE-2016-0468,12/9/2015,4/21/2016,134
CVE-2016-0469,12/9/2015,4/21/2016,134
CVE-2016-0470,12/9/2015,1/20/2016,42
CVE-2016-0471,12/9/2015,1/20/2016,42
CVE-2016-0472,12/9/2015,1/20/2016,42
CVE-2016-0473,12/9/2015,1/20/2016,42
CVE-2016-0474,12/9/2015,1/20/2016,42
CVE-2016-0475,12/9/2015,1/20/2016,42
CVE-2016-0476,12/9/2015,1/20/2016,42
CVE-2016-0477,12/9/2015,1/20/2016,42
CVE-2016-0478,12/9/2015,1/20/2016,42
CVE-2016-0479,12/9/2015,4/21/2016,134
CVE-2016-0480,12/9/2015,1/20/2016,42
CVE-2016-0481,12/9/2015,1/20/2016,42
CVE-2016-0482,12/9/2015,1/20/2016,42
CVE-2016-0483,12/9/2015,1/20/2016,42
CVE-2016-0484,12/9/2015,1/20/2016,42
CVE-2016-0485,12/9/2015,1/20/2016,42
CVE-2016-0486,12/9/2015,1/20/2016,42
CVE-2016-0487,12/9/2015,1/20/2016,42
CVE-2016-0488,12/9/2015,1/20/2016,42
CVE-2016-0489,12/9/2015,1/20/2016,42
CVE-2016-0490,12/9/2015,1/20/2016,42
CVE-2016-0491,12/9/2015,1/20/2016,42
CVE-2016-0492,12/9/2015,1/20/2016,42
CVE-2016-0493,12/9/2015,1/20/2016,42
CVE-2016-0494,12/9/2015,1/20/2016,42
CVE-2016-0495,12/9/2015,1/20/2016,42
CVE-2016-0496,12/9/2015,1/20/2016,42
CVE-2016-0497,12/9/2015,1/20/2016,42
CVE-2016-0498,12/9/2015,1/20/2016,42
CVE-2016-0499,12/9/2015,1/20/2016,42
CVE-2016-0500,12/9/2015,1/20/2016,42
CVE-2016-0501,12/9/2015,1/20/2016,42
CVE-2016-0502,12/9/2015,1/20/2016,42
CVE-2016-0503,12/9/2015,1/20/2016,42
CVE-2016-0504,12/9/2015,1/20/2016,42
CVE-2016-0505,12/9/2015,1/20/2016,42
CVE-2016-0506,12/9/2015,1/20/2016,42
CVE-2016-0507,12/9/2015,1/20/2016,42
CVE-2016-0508,12/9/2015,1/20/2016,42
CVE-2016-0509,12/9/2015,1/20/2016,42
CVE-2016-0510,12/9/2015,1/20/2016,42
CVE-2016-0511,12/9/2015,1/20/2016,42
CVE-2016-0512,12/9/2015,1/20/2016,42
CVE-2016-0513,12/9/2015,1/20/2016,42
CVE-2016-0514,12/9/2015,1/20/2016,42
CVE-2016-0515,12/9/2015,1/20/2016,42
CVE-2016-0516,12/9/2015,1/20/2016,42
CVE-2016-0517,12/9/2015,1/20/2016,42
CVE-2016-0518,12/9/2015,1/20/2016,42
CVE-2016-0519,12/9/2015,1/20/2016,42
CVE-2016-0520,12/9/2015,1/20/2016,42
CVE-2016-0521,12/9/2015,1/20/2016,42
CVE-2016-0522,12/9/2015,1/20/2016,42
CVE-2016-0523,12/9/2015,1/20/2016,42
CVE-2016-0524,12/9/2015,1/20/2016,42
CVE-2016-0525,12/9/2015,1/20/2016,42
CVE-2016-0526,12/9/2015,1/20/2016,42
CVE-2016-0527,12/9/2015,1/20/2016,42
CVE-2016-0528,12/9/2015,1/20/2016,42
CVE-2016-0529,12/9/2015,1/20/2016,42
CVE-2016-0530,12/9/2015,1/20/2016,42
CVE-2016-0531,12/9/2015,1/20/2016,42
CVE-2016-0532,12/9/2015,1/20/2016,42
CVE-2016-0533,12/9/2015,1/20/2016,42
CVE-2016-0534,12/9/2015,1/20/2016,42
CVE-2016-0535,12/9/2015,1/20/2016,42
CVE-2016-0536,12/9/2015,1/20/2016,42
CVE-2016-0537,12/9/2015,1/20/2016,42
CVE-2016-0538,12/9/2015,1/20/2016,42
CVE-2016-0539,12/9/2015,1/20/2016,42
CVE-2016-0540,12/9/2015,1/20/2016,42
CVE-2016-0541,12/9/2015,1/20/2016,42
CVE-2016-0542,12/9/2015,1/20/2016,42
CVE-2016-0543,12/9/2015,1/20/2016,42
CVE-2016-0544,12/9/2015,1/20/2016,42
CVE-2016-0545,12/9/2015,1/20/2016,42
CVE-2016-0546,12/9/2015,1/20/2016,42
CVE-2016-0547,12/9/2015,1/20/2016,42
CVE-2016-0548,12/9/2015,1/20/2016,42
CVE-2016-0549,12/9/2015,1/20/2016,42
CVE-2016-0550,12/9/2015,1/20/2016,42
CVE-2016-0551,12/9/2015,1/20/2016,42
CVE-2016-0552,12/9/2015,1/20/2016,42
CVE-2016-0553,12/9/2015,1/20/2016,42
CVE-2016-0554,12/9/2015,1/20/2016,42
CVE-2016-0555,12/9/2015,1/20/2016,42
CVE-2016-0556,12/9/2015,1/20/2016,42
CVE-2016-0557,12/9/2015,1/20/2016,42
CVE-2016-0558,12/9/2015,1/20/2016,42
CVE-2016-0559,12/9/2015,1/20/2016,42
CVE-2016-0560,12/9/2015,1/20/2016,42
CVE-2016-0561,12/9/2015,1/20/2016,42
CVE-2016-0562,12/9/2015,1/20/2016,42
CVE-2016-0563,12/9/2015,1/20/2016,42
CVE-2016-0564,12/9/2015,1/20/2016,42
CVE-2016-0565,12/9/2015,1/20/2016,42
CVE-2016-0566,12/9/2015,1/20/2016,42
CVE-2016-0567,12/9/2015,1/20/2016,42
CVE-2016-0568,12/9/2015,1/20/2016,42
CVE-2016-0569,12/9/2015,1/20/2016,42
CVE-2016-0570,12/9/2015,1/20/2016,42
CVE-2016-0571,12/9/2015,1/20/2016,42
CVE-2016-0572,12/9/2015,1/20/2016,42
CVE-2016-0573,12/9/2015,1/20/2016,42
CVE-2016-0574,12/9/2015,1/20/2016,42
CVE-2016-0575,12/9/2015,1/20/2016,42
CVE-2016-0576,12/9/2015,1/20/2016,42
CVE-2016-0577,12/9/2015,1/20/2016,42
CVE-2016-0578,12/9/2015,1/20/2016,42
CVE-2016-0579,12/9/2015,1/20/2016,42
CVE-2016-0580,12/9/2015,1/20/2016,42
CVE-2016-0581,12/9/2015,1/20/2016,42
CVE-2016-0582,12/9/2015,1/20/2016,42
CVE-2016-0583,12/9/2015,1/20/2016,42
CVE-2016-0584,12/9/2015,1/20/2016,42
CVE-2016-0585,12/9/2015,1/20/2016,42
CVE-2016-0586,12/9/2015,1/20/2016,42
CVE-2016-0587,12/9/2015,1/20/2016,42
CVE-2016-0588,12/9/2015,1/20/2016,42
CVE-2016-0589,12/9/2015,1/20/2016,42
CVE-2016-0590,12/9/2015,1/20/2016,42
CVE-2016-0591,12/9/2015,1/20/2016,42
CVE-2016-0592,12/9/2015,1/20/2016,42
CVE-2016-0594,12/9/2015,1/20/2016,42
CVE-2016-0595,12/9/2015,1/20/2016,42
CVE-2016-0596,12/9/2015,1/20/2016,42
CVE-2016-0597,12/9/2015,1/20/2016,42
CVE-2016-0598,12/9/2015,1/20/2016,42
CVE-2016-0599,12/9/2015,1/20/2016,42
CVE-2016-0600,12/9/2015,1/20/2016,42
CVE-2016-0601,12/9/2015,1/20/2016,42
CVE-2016-0602,12/9/2015,1/20/2016,42
CVE-2016-0603,12/9/2015,2/8/2016,61
CVE-2016-0605,12/9/2015,1/20/2016,42
CVE-2016-0606,12/9/2015,1/20/2016,42
CVE-2016-0607,12/9/2015,1/20/2016,42
CVE-2016-0608,12/9/2015,1/20/2016,42
CVE-2016-0609,12/9/2015,1/20/2016,42
CVE-2016-0610,12/9/2015,1/20/2016,42
CVE-2016-0611,12/9/2015,1/20/2016,42
CVE-2016-0614,12/9/2015,1/20/2016,42
CVE-2016-0616,12/9/2015,1/20/2016,42
CVE-2016-0617,12/9/2015,9/30/2016,296
CVE-2016-0618,12/9/2015,1/20/2016,42
CVE-2016-0623,12/9/2015,4/21/2016,134
CVE-2016-0635,12/9/2015,7/21/2016,225
CVE-2016-0636,12/9/2015,3/24/2016,106
CVE-2016-0638,12/9/2015,4/21/2016,134
CVE-2016-0639,12/9/2015,4/21/2016,134
CVE-2016-0640,12/9/2015,4/21/2016,134
CVE-2016-0641,12/9/2015,4/21/2016,134
CVE-2016-0642,12/9/2015,4/21/2016,134
CVE-2016-0643,12/9/2015,4/21/2016,134
CVE-2016-0644,12/9/2015,4/21/2016,134
CVE-2016-0646,12/9/2015,4/21/2016,134
CVE-2016-0647,12/9/2015,4/21/2016,134
CVE-2016-0648,12/9/2015,4/21/2016,134
CVE-2016-0649,12/9/2015,4/21/2016,134
CVE-2016-0650,12/9/2015,4/21/2016,134
CVE-2016-0651,12/9/2015,4/21/2016,134
CVE-2016-0652,12/9/2015,4/21/2016,134
CVE-2016-0653,12/9/2015,4/21/2016,134
CVE-2016-0654,12/9/2015,4/21/2016,134
CVE-2016-0655,12/9/2015,4/21/2016,134
CVE-2016-0656,12/9/2015,4/21/2016,134
CVE-2016-0657,12/9/2015,4/21/2016,134
CVE-2016-0658,12/9/2015,4/21/2016,134
CVE-2016-0659,12/9/2015,4/21/2016,134
CVE-2016-0661,12/9/2015,4/21/2016,134
CVE-2016-0662,12/9/2015,4/21/2016,134
CVE-2016-0663,12/9/2015,4/21/2016,134
CVE-2016-0665,12/9/2015,4/21/2016,134
CVE-2016-0666,12/9/2015,4/21/2016,134
CVE-2016-0667,12/9/2015,4/21/2016,134
CVE-2016-0668,12/9/2015,4/21/2016,134
CVE-2016-0669,12/9/2015,4/21/2016,134
CVE-2016-0671,12/9/2015,4/21/2016,134
CVE-2016-0672,12/9/2015,4/21/2016,134
CVE-2016-0673,12/9/2015,4/21/2016,134
CVE-2016-0674,12/9/2015,4/21/2016,134
CVE-2016-0675,12/9/2015,4/21/2016,134
CVE-2016-0676,12/9/2015,4/21/2016,134
CVE-2016-0677,12/9/2015,4/21/2016,134
CVE-2016-0678,12/9/2015,4/21/2016,134
CVE-2016-0679,12/9/2015,4/21/2016,134
CVE-2016-0680,12/9/2015,4/21/2016,134
CVE-2016-0681,12/9/2015,4/21/2016,134
CVE-2016-0682,12/9/2015,4/21/2016,134
CVE-2016-0683,12/9/2015,4/21/2016,134
CVE-2016-0684,12/9/2015,4/21/2016,134
CVE-2016-0685,12/9/2015,4/21/2016,134
CVE-2016-0686,12/9/2015,4/21/2016,134
CVE-2016-0687,12/9/2015,4/21/2016,134
CVE-2016-0688,12/9/2015,4/21/2016,134
CVE-2016-0689,12/9/2015,4/21/2016,134
CVE-2016-0690,12/9/2015,4/21/2016,134
CVE-2016-0691,12/9/2015,4/21/2016,134
CVE-2016-0692,12/9/2015,4/21/2016,134
CVE-2016-0693,12/9/2015,4/21/2016,134
CVE-2016-0694,12/9/2015,4/21/2016,134
CVE-2016-0695,12/9/2015,4/21/2016,134
CVE-2016-0696,12/9/2015,4/21/2016,134
CVE-2016-0697,12/9/2015,4/21/2016,134
CVE-2016-0698,12/9/2015,4/21/2016,134
CVE-2016-0699,12/9/2015,4/21/2016,134
CVE-2016-0700,12/9/2015,4/21/2016,134
CVE-2016-0701,12/16/2015,2/14/2016,60
CVE-2016-0702,12/16/2015,3/3/2016,78
CVE-2016-0703,12/16/2015,3/2/2016,77
CVE-2016-0704,12/16/2015,3/2/2016,77
CVE-2016-0705,12/16/2015,3/3/2016,78
CVE-2016-0706,12/16/2015,2/24/2016,70
CVE-2016-0707,12/16/2015,5/18/2016,154
CVE-2016-0709,12/16/2015,4/11/2016,117
CVE-2016-0710,12/16/2015,4/11/2016,117
CVE-2016-0711,12/16/2015,4/11/2016,117
CVE-2016-0712,12/16/2015,4/11/2016,117
CVE-2016-0714,12/16/2015,2/24/2016,70
CVE-2016-0718,12/16/2015,5/26/2016,162
CVE-2016-0723,12/16/2015,2/7/2016,53
CVE-2016-0724,12/16/2015,2/21/2016,67
CVE-2016-0725,12/16/2015,2/21/2016,67
CVE-2016-0727,12/16/2015,4/14/2017,485
CVE-2016-0728,12/16/2015,2/7/2016,53
CVE-2016-0729,12/16/2015,4/7/2016,113
CVE-2016-0731,12/16/2015,5/18/2016,154
CVE-2016-0733,12/16/2015,4/12/2016,118
CVE-2016-0734,12/16/2015,4/7/2016,113
CVE-2016-0735,12/16/2015,4/11/2016,117
CVE-2016-0737,12/16/2015,1/29/2016,44
CVE-2016-0738,12/16/2015,1/29/2016,44
CVE-2016-0739,12/16/2015,4/13/2016,119
CVE-2016-0740,12/16/2015,4/13/2016,119
CVE-2016-0741,12/16/2015,4/19/2016,125
CVE-2016-0742,12/16/2015,2/15/2016,61
CVE-2016-0746,12/16/2015,2/15/2016,61
CVE-2016-0747,12/16/2015,2/15/2016,61
CVE-2016-0749,12/16/2015,6/9/2016,176
CVE-2016-0751,12/16/2015,2/15/2016,61
CVE-2016-0752,12/16/2015,2/15/2016,61
CVE-2016-0753,12/16/2015,2/15/2016,61
CVE-2016-0754,12/16/2015,1/29/2016,44
CVE-2016-0755,12/16/2015,1/29/2016,44
CVE-2016-0756,12/16/2015,1/29/2016,44
CVE-2016-0757,12/16/2015,4/13/2016,119
CVE-2016-0758,12/16/2015,6/27/2016,194
CVE-2016-0760,12/16/2015,8/19/2016,247
CVE-2016-0763,12/16/2015,2/24/2016,70
CVE-2016-0765,12/16/2015,1/23/2017,404
CVE-2016-0766,12/16/2015,2/17/2016,63
CVE-2016-0769,12/16/2015,1/23/2017,404
CVE-2016-0770,12/16/2015,3/16/2017,456
CVE-2016-0771,12/16/2015,3/13/2016,88
CVE-2016-0772,12/16/2015,9/2/2016,261
CVE-2016-0773,12/16/2015,2/17/2016,63
CVE-2016-0774,12/16/2015,4/27/2016,133
CVE-2016-0775,12/16/2015,4/13/2016,119
CVE-2016-0777,12/16/2015,1/14/2016,29
CVE-2016-0778,12/16/2015,1/14/2016,29
CVE-2016-0779,12/16/2015,4/11/2017,482
CVE-2016-0782,12/16/2015,8/5/2016,233
CVE-2016-0783,12/16/2015,4/11/2016,117
CVE-2016-0784,12/16/2015,4/11/2016,117
CVE-2016-0785,12/16/2015,4/12/2016,118
CVE-2016-0787,12/16/2015,4/13/2016,119
CVE-2016-0788,12/16/2015,4/7/2016,113
CVE-2016-0789,12/16/2015,4/7/2016,113
CVE-2016-0790,12/16/2015,4/7/2016,113
CVE-2016-0791,12/16/2015,4/7/2016,113
CVE-2016-0792,12/16/2015,4/7/2016,113
CVE-2016-0793,12/16/2015,4/1/2016,107
CVE-2016-0794,12/16/2015,2/18/2016,64
CVE-2016-0795,12/16/2015,2/18/2016,64
CVE-2016-0797,12/16/2015,3/3/2016,78
CVE-2016-0798,12/16/2015,3/3/2016,78
CVE-2016-0799,12/16/2015,3/3/2016,78
CVE-2016-0800,12/16/2015,3/1/2016,76
CVE-2016-0801,12/16/2015,2/6/2016,52
CVE-2016-0802,12/16/2015,2/6/2016,52
CVE-2016-0803,12/16/2015,2/6/2016,52
CVE-2016-0804,12/16/2015,2/6/2016,52
CVE-2016-0805,12/16/2015,2/6/2016,52
CVE-2016-0806,12/16/2015,2/6/2016,52
CVE-2016-0807,12/16/2015,2/6/2016,52
CVE-2016-0808,12/16/2015,2/6/2016,52
CVE-2016-0809,12/16/2015,2/6/2016,52
CVE-2016-0810,12/16/2015,2/6/2016,52
CVE-2016-0811,12/16/2015,2/6/2016,52
CVE-2016-0812,12/16/2015,2/6/2016,52
CVE-2016-0813,12/16/2015,2/6/2016,52
CVE-2016-0815,12/16/2015,3/12/2016,87
CVE-2016-0816,12/16/2015,3/12/2016,87
CVE-2016-0818,12/16/2015,3/12/2016,87
CVE-2016-0819,12/16/2015,3/12/2016,87
CVE-2016-0820,12/16/2015,3/12/2016,87
CVE-2016-0821,12/16/2015,3/12/2016,87
CVE-2016-0822,12/16/2015,3/12/2016,87
CVE-2016-0823,12/16/2015,3/12/2016,87
CVE-2016-0824,12/16/2015,3/12/2016,87
CVE-2016-0825,12/16/2015,3/12/2016,87
CVE-2016-0826,12/16/2015,3/12/2016,87
CVE-2016-0827,12/16/2015,3/12/2016,87
CVE-2016-0828,12/16/2015,3/12/2016,87
CVE-2016-0829,12/16/2015,3/12/2016,87
CVE-2016-0830,12/16/2015,3/12/2016,87
CVE-2016-0831,12/16/2015,3/12/2016,87
CVE-2016-0832,12/16/2015,3/12/2016,87
CVE-2016-0834,12/16/2015,4/17/2016,123
CVE-2016-0835,12/16/2015,4/17/2016,123
CVE-2016-0836,12/16/2015,4/17/2016,123
CVE-2016-0837,12/16/2015,4/17/2016,123
CVE-2016-0838,12/16/2015,4/17/2016,123
CVE-2016-0839,12/16/2015,4/17/2016,123
CVE-2016-0840,12/16/2015,4/17/2016,123
CVE-2016-0841,12/16/2015,4/17/2016,123
CVE-2016-0842,12/16/2015,4/17/2016,123
CVE-2016-0843,12/16/2015,4/17/2016,123
CVE-2016-0844,12/16/2015,4/17/2016,123
CVE-2016-0846,12/16/2015,4/17/2016,123
CVE-2016-0847,12/16/2015,4/17/2016,123
CVE-2016-0848,12/16/2015,4/17/2016,123
CVE-2016-0849,12/16/2015,4/17/2016,123
CVE-2016-0850,12/16/2015,4/17/2016,123
CVE-2016-0851,12/17/2015,1/14/2016,28
CVE-2016-0852,12/17/2015,1/14/2016,28
CVE-2016-0853,12/17/2015,1/14/2016,28
CVE-2016-0854,12/17/2015,1/14/2016,28
CVE-2016-0855,12/17/2015,1/14/2016,28
CVE-2016-0856,12/17/2015,1/14/2016,28
CVE-2016-0857,12/17/2015,1/14/2016,28
CVE-2016-0858,12/17/2015,1/14/2016,28
CVE-2016-0859,12/17/2015,1/14/2016,28
CVE-2016-0860,12/17/2015,1/14/2016,28
CVE-2016-0861,12/17/2015,2/5/2016,50
CVE-2016-0862,12/17/2015,2/5/2016,50
CVE-2016-0863,12/17/2015,2/12/2016,57
CVE-2016-0864,12/17/2015,2/12/2016,57
CVE-2016-0865,12/17/2015,2/12/2016,57
CVE-2016-0866,12/17/2015,2/12/2016,57
CVE-2016-0867,12/17/2015,1/30/2016,44
CVE-2016-0868,12/17/2015,1/28/2016,42
CVE-2016-0869,12/17/2015,1/26/2016,40
CVE-2016-0870,12/17/2015,9/18/2016,276
CVE-2016-0871,12/17/2015,4/6/2016,111
CVE-2016-0875,12/17/2015,5/30/2016,165
CVE-2016-0876,12/17/2015,5/30/2016,165
CVE-2016-0877,12/17/2015,5/30/2016,165
CVE-2016-0878,12/17/2015,5/30/2016,165
CVE-2016-0879,12/17/2015,5/30/2016,165
CVE-2016-0881,12/17/2015,2/11/2016,56
CVE-2016-0882,12/17/2015,2/11/2016,56
CVE-2016-0883,12/17/2015,9/17/2016,275
CVE-2016-0886,12/17/2015,3/9/2016,83
CVE-2016-0887,12/17/2015,4/12/2016,117
CVE-2016-0888,12/17/2015,4/7/2016,112
CVE-2016-0889,12/17/2015,4/15/2016,120
CVE-2016-0890,12/17/2015,2/3/2017,414
CVE-2016-0891,12/17/2015,4/20/2016,125
CVE-2016-0892,12/17/2015,5/3/2016,138
CVE-2016-0893,12/17/2015,5/3/2016,138
CVE-2016-0894,12/17/2015,5/3/2016,138
CVE-2016-0895,12/17/2015,5/3/2016,138
CVE-2016-0896,12/17/2015,9/17/2016,275
CVE-2016-0897,12/17/2015,9/17/2016,275
CVE-2016-0899,12/17/2015,7/4/2016,200
CVE-2016-0900,12/17/2015,5/7/2016,142
CVE-2016-0901,12/17/2015,5/7/2016,142
CVE-2016-0902,12/17/2015,5/7/2016,142
CVE-2016-0903,12/17/2015,9/20/2016,278
CVE-2016-0904,12/17/2015,9/20/2016,278
CVE-2016-0905,12/17/2015,9/20/2016,278
CVE-2016-0906,12/17/2015,7/6/2016,202
CVE-2016-0907,12/17/2015,5/29/2016,164
CVE-2016-0908,12/17/2015,6/3/2016,169
CVE-2016-0909,12/17/2015,11/15/2016,334
CVE-2016-0910,12/17/2015,6/9/2016,175
CVE-2016-0911,12/17/2015,6/19/2016,185
CVE-2016-0912,12/17/2015,6/19/2016,185
CVE-2016-0913,12/17/2015,10/4/2016,292
CVE-2016-0914,12/17/2015,6/22/2016,188
CVE-2016-0915,12/17/2015,8/22/2016,249
CVE-2016-0916,12/17/2015,6/9/2016,175
CVE-2016-0917,12/17/2015,9/20/2016,278
CVE-2016-0918,12/17/2015,9/24/2016,282
CVE-2016-0919,12/17/2015,2/3/2017,414
CVE-2016-0920,12/17/2015,9/20/2016,278
CVE-2016-0921,12/17/2015,9/20/2016,278
CVE-2016-0922,12/17/2015,9/17/2016,275
CVE-2016-0923,12/17/2015,9/17/2016,275
CVE-2016-0925,12/17/2015,9/20/2016,278
CVE-2016-0926,12/17/2015,9/17/2016,275
CVE-2016-0927,12/17/2015,9/17/2016,275
CVE-2016-0928,12/17/2015,9/17/2016,275
CVE-2016-0929,12/17/2015,9/17/2016,275
CVE-2016-0930,12/17/2015,9/17/2016,275
CVE-2016-0931,12/22/2015,1/13/2016,22
CVE-2016-0932,12/22/2015,1/13/2016,22
CVE-2016-0933,12/22/2015,1/13/2016,22
CVE-2016-0934,12/22/2015,1/13/2016,22
CVE-2016-0935,12/22/2015,1/13/2016,22
CVE-2016-0936,12/22/2015,1/13/2016,22
CVE-2016-0937,12/22/2015,1/13/2016,22
CVE-2016-0938,12/22/2015,1/13/2016,22
CVE-2016-0939,12/22/2015,1/13/2016,22
CVE-2016-0940,12/22/2015,1/13/2016,22
CVE-2016-0941,12/22/2015,1/13/2016,22
CVE-2016-0942,12/22/2015,1/13/2016,22
CVE-2016-0943,12/22/2015,1/13/2016,22
CVE-2016-0944,12/22/2015,1/13/2016,22
CVE-2016-0945,12/22/2015,1/13/2016,22
CVE-2016-0946,12/22/2015,1/13/2016,22
CVE-2016-0947,12/22/2015,1/13/2016,22
CVE-2016-0948,12/22/2015,2/10/2016,50
CVE-2016-0949,12/22/2015,2/10/2016,50
CVE-2016-0950,12/22/2015,2/10/2016,50
CVE-2016-0951,12/22/2015,2/10/2016,50
CVE-2016-0952,12/22/2015,2/10/2016,50
CVE-2016-0953,12/22/2015,2/10/2016,50
CVE-2016-0954,12/22/2015,3/9/2016,78
CVE-2016-0955,12/22/2015,2/10/2016,50
CVE-2016-0956,12/22/2015,2/10/2016,50
CVE-2016-0957,12/22/2015,2/10/2016,50
