cve,assign_date
CVE-2017-12510,2017-08-05
CVE-2017-12511,2017-08-05
CVE-2017-12512,2017-08-05
CVE-2017-12513,2017-08-05
CVE-2017-12514,2017-08-05
CVE-2017-12515,2017-08-05
CVE-2017-12516,2017-08-05
CVE-2017-12517,2017-08-05
CVE-2017-12518,2017-08-05
CVE-2017-12519,2017-08-05
CVE-2017-1252,2016-11-30
CVE-2017-12520,2017-08-05
CVE-2017-12521,2017-08-05
CVE-2017-12522,2017-08-05
CVE-2017-12523,2017-08-05
CVE-2017-12524,2017-08-05
CVE-2017-12525,2017-08-05
CVE-2017-12526,2017-08-05
CVE-2017-12527,2017-08-05
CVE-2017-12528,2017-08-05
CVE-2017-12529,2017-08-05
CVE-2017-1253,2016-11-30
CVE-2017-12530,2017-08-05
CVE-2017-12531,2017-08-05
CVE-2017-12532,2017-08-05
CVE-2017-12533,2017-08-05
CVE-2017-12534,2017-08-05
CVE-2017-12535,2017-08-05
CVE-2017-12536,2017-08-05
CVE-2017-12537,2017-08-05
CVE-2017-12538,2017-08-05
CVE-2017-12539,2017-08-05
CVE-2017-1254,2016-11-30
CVE-2017-12540,2017-08-05
CVE-2017-12541,2017-08-05
CVE-2017-12542,2017-08-05
CVE-2017-12543,2017-08-05
CVE-2017-12544,2017-08-05
CVE-2017-12545,2017-08-05
CVE-2017-12546,2017-08-05
CVE-2017-12547,2017-08-05
CVE-2017-12548,2017-08-05
CVE-2017-12549,2017-08-05
CVE-2017-1255,2016-11-30
CVE-2017-12550,2017-08-05
CVE-2017-12551,2017-08-05
CVE-2017-12552,2017-08-05
CVE-2017-12553,2017-08-05
CVE-2017-12554,2017-08-05
CVE-2017-12555,2017-08-05
CVE-2017-12556,2017-08-05
CVE-2017-12557,2017-08-05
CVE-2017-12558,2017-08-05
CVE-2017-12559,2017-08-05
CVE-2017-1256,2016-11-30
CVE-2017-12560,2017-08-05
CVE-2017-12561,2017-08-05
CVE-2017-12562,2017-08-05
CVE-2017-12563,2017-08-05
CVE-2017-12564,2017-08-05
CVE-2017-12565,2017-08-05
CVE-2017-12566,2017-08-05
CVE-2017-12567,2017-08-05
CVE-2017-12568,2017-08-05
CVE-2017-12569,2017-08-05
CVE-2017-1257,2016-11-30
CVE-2017-12570,2017-08-05
CVE-2017-12571,2017-08-05
CVE-2017-12572,2017-08-05
CVE-2017-12573,2017-08-05
CVE-2017-12574,2017-08-05
CVE-2017-12575,2017-08-05
CVE-2017-12576,2017-08-05
CVE-2017-12577,2017-08-05
CVE-2017-12578,2017-08-05
CVE-2017-12579,2017-08-05
CVE-2017-1258,2016-11-30
CVE-2017-12580,2017-08-05
CVE-2017-12581,2017-08-05
CVE-2017-12582,2017-08-05
CVE-2017-12583,2017-08-05
CVE-2017-12584,2017-08-05
CVE-2017-12585,2017-08-05
CVE-2017-12586,2017-08-05
CVE-2017-12587,2017-08-06
CVE-2017-12588,2017-08-06
CVE-2017-12589,2017-08-06
CVE-2017-1259,2016-11-30
CVE-2017-12590,2017-08-06
CVE-2017-12591,2017-08-06
CVE-2017-12592,2017-08-06
CVE-2017-12593,2017-08-06
CVE-2017-12594,2017-08-06
CVE-2017-12595,2017-08-06
CVE-2017-12596,2017-08-06
CVE-2017-12597,2017-08-06
CVE-2017-12598,2017-08-06
CVE-2017-12599,2017-08-06
CVE-2017-1260,2016-11-30
CVE-2017-12600,2017-08-06
CVE-2017-12601,2017-08-06
CVE-2017-12602,2017-08-06
CVE-2017-12603,2017-08-06
CVE-2017-12604,2017-08-06
CVE-2017-12605,2017-08-06
CVE-2017-12606,2017-08-06
CVE-2017-12607,2017-08-07
CVE-2017-12608,2017-08-07
CVE-2017-1261,2016-11-30
CVE-2017-12610,2017-08-07
CVE-2017-12611,2017-08-07
CVE-2017-12612,2017-08-07
CVE-2017-12613,2017-08-07
CVE-2017-12614,2017-08-07
CVE-2017-12615,2017-08-07
CVE-2017-12616,2017-08-07
CVE-2017-12617,2017-08-07
CVE-2017-12618,2017-08-07
CVE-2017-12619,2017-08-07
CVE-2017-1262,2016-11-30
CVE-2017-12620,2017-08-07
CVE-2017-12621,2017-08-07
CVE-2017-12622,2017-08-07
CVE-2017-12623,2017-08-07
CVE-2017-12624,2017-08-07
CVE-2017-12625,2017-08-07
CVE-2017-12626,2017-08-07
CVE-2017-12627,2017-08-07
CVE-2017-12628,2017-08-07
CVE-2017-12629,2017-08-07
CVE-2017-1263,2016-11-30
CVE-2017-12630,2017-08-07
CVE-2017-12631,2017-08-07
CVE-2017-12632,2017-08-07
CVE-2017-12633,2017-08-07
CVE-2017-12634,2017-08-07
CVE-2017-12635,2017-08-07
CVE-2017-12636,2017-08-07
CVE-2017-12637,2017-08-07
CVE-2017-12638,2017-08-07
CVE-2017-12639,2017-08-07
CVE-2017-1264,2016-11-30
CVE-2017-12640,2017-08-07
CVE-2017-12641,2017-08-07
CVE-2017-12642,2017-08-07
CVE-2017-12643,2017-08-07
CVE-2017-12644,2017-08-07
CVE-2017-12645,2017-08-07
CVE-2017-12646,2017-08-07
CVE-2017-12647,2017-08-07
CVE-2017-12648,2017-08-07
CVE-2017-12649,2017-08-07
CVE-2017-1265,2016-11-30
CVE-2017-12650,2017-08-07
CVE-2017-12651,2017-08-07
CVE-2017-12652,2017-08-07
CVE-2017-12653,2017-08-07
CVE-2017-12654,2017-08-07
CVE-2017-12655,2017-08-07
CVE-2017-12656,2017-08-07
CVE-2017-12657,2017-08-07
CVE-2017-12658,2017-08-07
CVE-2017-12659,2017-08-07
CVE-2017-1266,2016-11-30
CVE-2017-12660,2017-08-07
CVE-2017-12661,2017-08-07
CVE-2017-12662,2017-08-07
CVE-2017-12663,2017-08-07
CVE-2017-12664,2017-08-07
CVE-2017-12665,2017-08-07
CVE-2017-12666,2017-08-07
CVE-2017-12667,2017-08-07
CVE-2017-12668,2017-08-07
CVE-2017-12669,2017-08-07
CVE-2017-1267,2016-11-30
CVE-2017-12670,2017-08-07
CVE-2017-12671,2017-08-07
CVE-2017-12672,2017-08-07
CVE-2017-12673,2017-08-07
CVE-2017-12674,2017-08-07
CVE-2017-12675,2017-08-07
CVE-2017-12676,2017-08-07
CVE-2017-12677,2017-08-07
CVE-2017-12678,2017-08-07
CVE-2017-12679,2017-08-08
CVE-2017-1268,2016-11-30
CVE-2017-12680,2017-08-08
CVE-2017-12681,2017-08-08
CVE-2017-12682,2017-08-08
CVE-2017-12683,2017-08-08
CVE-2017-12684,2017-08-08
CVE-2017-12685,2017-08-08
CVE-2017-12686,2017-08-08
CVE-2017-12687,2017-08-08
CVE-2017-12688,2017-08-08
CVE-2017-12689,2017-08-08
CVE-2017-1269,2016-11-30
CVE-2017-12690,2017-08-08
CVE-2017-12691,2017-08-08
CVE-2017-12692,2017-08-08
CVE-2017-12693,2017-08-08
CVE-2017-12694,2017-08-09
CVE-2017-12695,2017-08-09
CVE-2017-12696,2017-08-09
CVE-2017-12697,2017-08-09
CVE-2017-12698,2017-08-09
CVE-2017-12699,2017-08-09
CVE-2017-1270,2016-11-30
CVE-2017-12700,2017-08-09
CVE-2017-12701,2017-08-09
CVE-2017-12702,2017-08-09
CVE-2017-12703,2017-08-09
CVE-2017-12704,2017-08-09
CVE-2017-12705,2017-08-09
CVE-2017-12706,2017-08-09
CVE-2017-12707,2017-08-09
CVE-2017-12708,2017-08-09
CVE-2017-12709,2017-08-09
CVE-2017-1271,2016-11-30
CVE-2017-12710,2017-08-09
CVE-2017-12711,2017-08-09
CVE-2017-12712,2017-08-09
CVE-2017-12713,2017-08-09
CVE-2017-12714,2017-08-09
CVE-2017-12715,2017-08-09
CVE-2017-12716,2017-08-09
CVE-2017-12717,2017-08-09
CVE-2017-12718,2017-08-09
CVE-2017-12719,2017-08-09
CVE-2017-1272,2016-11-30
CVE-2017-12720,2017-08-09
CVE-2017-12721,2017-08-09
CVE-2017-12722,2017-08-09
CVE-2017-12723,2017-08-09
CVE-2017-12724,2017-08-09
CVE-2017-12725,2017-08-09
CVE-2017-12726,2017-08-09
CVE-2017-12727,2017-08-09
CVE-2017-12728,2017-08-09
CVE-2017-12729,2017-08-09
CVE-2017-1273,2016-11-30
CVE-2017-12730,2017-08-09
CVE-2017-12731,2017-08-09
CVE-2017-12732,2017-08-09
CVE-2017-12733,2017-08-09
CVE-2017-12734,2017-08-09
CVE-2017-12735,2017-08-09
CVE-2017-12736,2017-08-09
CVE-2017-12737,2017-08-09
CVE-2017-12738,2017-08-09
CVE-2017-12739,2017-08-09
CVE-2017-1274,2016-11-30
CVE-2017-12740,2017-08-09
CVE-2017-12741,2017-08-09
CVE-2017-12742,2017-08-09
CVE-2017-12743,2017-08-09
CVE-2017-12744,2017-08-09
CVE-2017-12745,2017-08-09
CVE-2017-12746,2017-08-09
CVE-2017-12747,2017-08-09
CVE-2017-12748,2017-08-09
CVE-2017-12749,2017-08-09
CVE-2017-1275,2016-11-30
CVE-2017-12750,2017-08-09
CVE-2017-12751,2017-08-09
CVE-2017-12752,2017-08-09
CVE-2017-12753,2017-08-09
CVE-2017-12754,2017-08-09
CVE-2017-12755,2017-08-09
CVE-2017-12756,2017-08-09
CVE-2017-12757,2017-08-09
CVE-2017-12758,2017-08-09
CVE-2017-12759,2017-08-09
CVE-2017-1276,2016-11-30
CVE-2017-12760,2017-08-09
CVE-2017-12761,2017-08-09
CVE-2017-12762,2017-08-09
CVE-2017-12763,2017-08-09
CVE-2017-12764,2017-08-09
CVE-2017-12765,2017-08-09
CVE-2017-12766,2017-08-09
CVE-2017-12767,2017-08-09
CVE-2017-12768,2017-08-09
CVE-2017-12769,2017-08-09
CVE-2017-1277,2016-11-30
CVE-2017-12770,2017-08-09
CVE-2017-12771,2017-08-09
CVE-2017-12772,2017-08-09
CVE-2017-12773,2017-08-09
CVE-2017-12774,2017-08-09
CVE-2017-12775,2017-08-09
CVE-2017-12776,2017-08-09
CVE-2017-12777,2017-08-09
CVE-2017-12778,2017-08-10
CVE-2017-12779,2017-08-10
CVE-2017-1278,2016-11-30
CVE-2017-12780,2017-08-10
CVE-2017-12781,2017-08-10
CVE-2017-12782,2017-08-10
CVE-2017-12783,2017-08-10
CVE-2017-12784,2017-08-10
CVE-2017-12785,2017-08-10
CVE-2017-12786,2017-08-10
CVE-2017-12787,2017-08-10
CVE-2017-12788,2017-08-10
CVE-2017-12789,2017-08-10
CVE-2017-1279,2016-11-30
CVE-2017-12790,2017-08-10
CVE-2017-12791,2017-08-10
CVE-2017-12792,2017-08-10
CVE-2017-12793,2017-08-10
CVE-2017-12794,2017-08-10
CVE-2017-12795,2017-08-10
CVE-2017-12796,2017-08-10
CVE-2017-12797,2017-08-10
CVE-2017-12798,2017-08-10
CVE-2017-12799,2017-08-10
CVE-2017-1280,2016-11-30
CVE-2017-12800,2017-08-11
CVE-2017-12801,2017-08-11
CVE-2017-12802,2017-08-11
CVE-2017-12803,2017-08-11
CVE-2017-12804,2017-08-11
CVE-2017-12805,2017-08-11
CVE-2017-12806,2017-08-11
CVE-2017-12808,2017-08-11
CVE-2017-12809,2017-08-11
CVE-2017-1281,2016-11-30
CVE-2017-12810,2017-08-11
CVE-2017-12811,2017-08-11
CVE-2017-12812,2017-08-11
CVE-2017-12813,2017-08-11
CVE-2017-12814,2017-08-11
CVE-2017-12815,2017-08-11
CVE-2017-12816,2017-08-11
CVE-2017-12817,2017-08-11
CVE-2017-12818,2017-08-11
CVE-2017-12819,2017-08-11
CVE-2017-1282,2016-11-30
CVE-2017-12820,2017-08-11
CVE-2017-12821,2017-08-11
CVE-2017-12822,2017-08-11
CVE-2017-12823,2017-08-11
CVE-2017-12824,2017-08-11
CVE-2017-12825,2017-08-11
CVE-2017-1283,2016-11-30
CVE-2017-12836,2017-08-11
CVE-2017-12837,2017-08-11
CVE-2017-12838,2017-08-11
CVE-2017-12839,2017-08-11
CVE-2017-1284,2016-11-30
CVE-2017-12840,2017-08-14
CVE-2017-12841,2017-08-14
CVE-2017-12842,2017-08-14
CVE-2017-12843,2017-08-14
CVE-2017-12844,2017-08-14
CVE-2017-12845,2017-08-14
CVE-2017-12846,2017-08-14
CVE-2017-12847,2017-08-14
CVE-2017-12848,2017-08-14
CVE-2017-12849,2017-08-14
CVE-2017-1285,2016-11-30
CVE-2017-12850,2017-08-14
CVE-2017-12851,2017-08-14
CVE-2017-12852,2017-08-14
CVE-2017-12853,2017-08-14
CVE-2017-12854,2017-08-15
CVE-2017-12855,2017-08-15
CVE-2017-12856,2017-08-15
CVE-2017-12857,2017-08-15
CVE-2017-12858,2017-08-15
CVE-2017-12859,2017-08-15
CVE-2017-1286,2016-11-30
CVE-2017-12860,2017-08-15
CVE-2017-12861,2017-08-15
CVE-2017-12862,2017-08-15
CVE-2017-12863,2017-08-15
CVE-2017-12864,2017-08-15
CVE-2017-12865,2017-08-15
CVE-2017-12866,2017-08-15
CVE-2017-12867,2017-08-15
CVE-2017-12868,2017-08-15
CVE-2017-12869,2017-08-15
CVE-2017-1287,2016-11-30
CVE-2017-12870,2017-08-15
CVE-2017-12871,2017-08-15
CVE-2017-12872,2017-08-15
CVE-2017-12873,2017-08-15
CVE-2017-12874,2017-08-15
CVE-2017-12875,2017-08-15
CVE-2017-12876,2017-08-15
CVE-2017-12877,2017-08-15
CVE-2017-12878,2017-08-16
CVE-2017-12879,2017-08-16
CVE-2017-1288,2016-11-30
CVE-2017-12881,2017-08-16
CVE-2017-12882,2017-08-16
CVE-2017-12883,2017-08-16
CVE-2017-12884,2017-08-16
CVE-2017-12885,2017-08-16
CVE-2017-12886,2017-08-16
CVE-2017-12887,2017-08-16
CVE-2017-12888,2017-08-16
CVE-2017-12889,2017-08-16
CVE-2017-1289,2016-11-30
CVE-2017-12890,2017-08-16
CVE-2017-12891,2017-08-16
CVE-2017-12892,2017-08-16
CVE-2017-12893,2017-08-17
CVE-2017-12894,2017-08-17
CVE-2017-12895,2017-08-17
CVE-2017-12896,2017-08-17
CVE-2017-12897,2017-08-17
CVE-2017-12898,2017-08-17
CVE-2017-12899,2017-08-17
CVE-2017-1290,2016-11-30
CVE-2017-12900,2017-08-17
CVE-2017-12901,2017-08-17
CVE-2017-12902,2017-08-17
CVE-2017-12903,2017-08-17
CVE-2017-12904,2017-08-17
CVE-2017-12905,2017-08-17
CVE-2017-12906,2017-08-17
CVE-2017-12907,2017-08-17
CVE-2017-12908,2017-08-17
CVE-2017-12909,2017-08-17
CVE-2017-1291,2016-11-30
CVE-2017-12910,2017-08-17
CVE-2017-12911,2017-08-17
CVE-2017-12912,2017-08-17
CVE-2017-12913,2017-08-17
CVE-2017-12914,2017-08-17
CVE-2017-12915,2017-08-17
CVE-2017-12916,2017-08-17
CVE-2017-12917,2017-08-17
CVE-2017-12918,2017-08-17
CVE-2017-12919,2017-08-17
CVE-2017-1292,2016-11-30
CVE-2017-12920,2017-08-17
CVE-2017-12921,2017-08-17
CVE-2017-12922,2017-08-17
CVE-2017-12923,2017-08-17
CVE-2017-12924,2017-08-17
CVE-2017-12925,2017-08-17
CVE-2017-12926,2017-08-17
CVE-2017-12927,2017-08-17
CVE-2017-12928,2017-08-17
CVE-2017-12929,2017-08-17
CVE-2017-1293,2016-11-30
CVE-2017-12930,2017-08-17
CVE-2017-12931,2017-08-17
CVE-2017-12932,2017-08-17
CVE-2017-12933,2017-08-17
CVE-2017-12934,2017-08-17
CVE-2017-12935,2017-08-18
CVE-2017-12936,2017-08-18
CVE-2017-12937,2017-08-18
CVE-2017-12938,2017-08-18
CVE-2017-12939,2017-08-18
CVE-2017-1294,2016-11-30
CVE-2017-12940,2017-08-18
CVE-2017-12941,2017-08-18
CVE-2017-12942,2017-08-18
CVE-2017-12943,2017-08-18
CVE-2017-12944,2017-08-18
CVE-2017-12945,2017-08-18
CVE-2017-12946,2017-08-18
CVE-2017-12947,2017-08-18
CVE-2017-12948,2017-08-18
CVE-2017-12949,2017-08-18
CVE-2017-1295,2016-11-30
CVE-2017-12950,2017-08-18
CVE-2017-12951,2017-08-18
CVE-2017-12952,2017-08-18
CVE-2017-12953,2017-08-18
CVE-2017-12954,2017-08-18
CVE-2017-12955,2017-08-18
CVE-2017-12956,2017-08-18
CVE-2017-12957,2017-08-18
CVE-2017-12958,2017-08-18
CVE-2017-12959,2017-08-18
CVE-2017-1296,2016-11-30
CVE-2017-12960,2017-08-18
CVE-2017-12961,2017-08-18
CVE-2017-12962,2017-08-18
CVE-2017-12963,2017-08-18
CVE-2017-12964,2017-08-18
CVE-2017-12965,2017-08-19
CVE-2017-12966,2017-08-19
CVE-2017-12967,2017-08-19
CVE-2017-12968,2017-08-19
CVE-2017-12969,2017-08-19
CVE-2017-1297,2016-11-30
CVE-2017-12970,2017-08-19
CVE-2017-12971,2017-08-19
CVE-2017-12972,2017-08-20
CVE-2017-12973,2017-08-20
CVE-2017-12974,2017-08-20
CVE-2017-12975,2017-08-20
CVE-2017-12976,2017-08-20
CVE-2017-12977,2017-08-20
CVE-2017-12978,2017-08-21
CVE-2017-12979,2017-08-21
CVE-2017-12980,2017-08-21
CVE-2017-12981,2017-08-21
CVE-2017-12982,2017-08-21
CVE-2017-12983,2017-08-21
CVE-2017-12984,2017-08-21
CVE-2017-12985,2017-08-21
CVE-2017-12986,2017-08-21
CVE-2017-12987,2017-08-21
CVE-2017-12988,2017-08-21
CVE-2017-12989,2017-08-21
CVE-2017-1299,2016-11-30
CVE-2017-12990,2017-08-21
CVE-2017-12991,2017-08-21
CVE-2017-12992,2017-08-21
CVE-2017-12993,2017-08-21
CVE-2017-12994,2017-08-21
CVE-2017-12995,2017-08-21
CVE-2017-12996,2017-08-21
CVE-2017-12997,2017-08-21
CVE-2017-12998,2017-08-21
CVE-2017-12999,2017-08-21
CVE-2017-1300,2016-11-30
CVE-2017-13000,2017-08-21
CVE-2017-13001,2017-08-21
CVE-2017-13002,2017-08-21
CVE-2017-13003,2017-08-21
CVE-2017-13004,2017-08-21
CVE-2017-13005,2017-08-21
CVE-2017-13006,2017-08-21
CVE-2017-13007,2017-08-21
CVE-2017-13008,2017-08-21
CVE-2017-13009,2017-08-21
CVE-2017-1301,2016-11-30
CVE-2017-13010,2017-08-21
CVE-2017-13011,2017-08-21
CVE-2017-13012,2017-08-21
CVE-2017-13013,2017-08-21
CVE-2017-13014,2017-08-21
CVE-2017-13015,2017-08-21
CVE-2017-13016,2017-08-21
CVE-2017-13017,2017-08-21
CVE-2017-13018,2017-08-21
CVE-2017-13019,2017-08-21
CVE-2017-1302,2016-11-30
CVE-2017-13020,2017-08-21
CVE-2017-13021,2017-08-21
CVE-2017-13022,2017-08-21
CVE-2017-13023,2017-08-21
CVE-2017-13024,2017-08-21
CVE-2017-13025,2017-08-21
CVE-2017-13026,2017-08-21
CVE-2017-13027,2017-08-21
CVE-2017-13028,2017-08-21
CVE-2017-13029,2017-08-21
CVE-2017-1303,2016-11-30
CVE-2017-13030,2017-08-21
CVE-2017-13031,2017-08-21
CVE-2017-13032,2017-08-21
CVE-2017-13033,2017-08-21
CVE-2017-13034,2017-08-21
CVE-2017-13035,2017-08-21
CVE-2017-13036,2017-08-21
CVE-2017-13037,2017-08-21
CVE-2017-13038,2017-08-21
CVE-2017-13039,2017-08-21
CVE-2017-1304,2016-11-30
CVE-2017-13040,2017-08-21
CVE-2017-13041,2017-08-21
CVE-2017-13042,2017-08-21
CVE-2017-13043,2017-08-21
CVE-2017-13044,2017-08-21
CVE-2017-13045,2017-08-21
CVE-2017-13046,2017-08-21
CVE-2017-13047,2017-08-21
CVE-2017-13048,2017-08-21
CVE-2017-13049,2017-08-21
CVE-2017-1305,2016-11-30
CVE-2017-13050,2017-08-21
CVE-2017-13051,2017-08-21
CVE-2017-13052,2017-08-21
CVE-2017-13053,2017-08-21
CVE-2017-13054,2017-08-21
CVE-2017-13055,2017-08-21
CVE-2017-13056,2017-08-21
CVE-2017-13057,2017-08-21
CVE-2017-13058,2017-08-22
CVE-2017-13059,2017-08-22
CVE-2017-1306,2016-11-30
CVE-2017-13060,2017-08-22
CVE-2017-13061,2017-08-22
CVE-2017-13062,2017-08-22
CVE-2017-13063,2017-08-22
CVE-2017-13064,2017-08-22
CVE-2017-13065,2017-08-22
CVE-2017-13066,2017-08-22
CVE-2017-13067,2017-08-22
CVE-2017-13068,2017-08-22
CVE-2017-13069,2017-08-22
CVE-2017-1307,2016-11-30
CVE-2017-13070,2017-08-22
CVE-2017-13071,2017-08-22
CVE-2017-13072,2017-08-22
CVE-2017-13073,2017-08-22
CVE-2017-13074,2017-08-22
CVE-2017-13075,2017-08-22
CVE-2017-13076,2017-08-22
CVE-2017-13077,2017-08-22
CVE-2017-13078,2017-08-22
CVE-2017-13079,2017-08-22
CVE-2017-1308,2016-11-30
CVE-2017-13080,2017-08-22
CVE-2017-13081,2017-08-22
CVE-2017-13082,2017-08-22
CVE-2017-13083,2017-08-22
CVE-2017-13084,2017-08-22
CVE-2017-13085,2017-08-22
CVE-2017-13086,2017-08-22
CVE-2017-13087,2017-08-22
CVE-2017-13088,2017-08-22
CVE-2017-13089,2017-08-22
CVE-2017-1309,2016-11-30
CVE-2017-13090,2017-08-22
CVE-2017-13091,2017-08-22
CVE-2017-13092,2017-08-22
CVE-2017-13093,2017-08-22
CVE-2017-13094,2017-08-22
CVE-2017-13095,2017-08-22
CVE-2017-13096,2017-08-22
CVE-2017-13097,2017-08-22
CVE-2017-13098,2017-08-22
CVE-2017-13099,2017-08-22
CVE-2017-1310,2016-11-30
CVE-2017-13100,2017-08-22
CVE-2017-13101,2017-08-22
CVE-2017-13102,2017-08-22
CVE-2017-13104,2017-08-22
CVE-2017-13105,2017-08-22
CVE-2017-13106,2017-08-22
CVE-2017-13107,2017-08-22
CVE-2017-13108,2017-08-22
CVE-2017-1311,2016-11-30
CVE-2017-1312,2016-11-30
CVE-2017-13127,2017-08-22
CVE-2017-13128,2017-08-22
CVE-2017-13129,2017-08-22
CVE-2017-1313,2016-11-30
CVE-2017-13130,2017-08-22
CVE-2017-13131,2017-08-22
CVE-2017-13132,2017-08-22
CVE-2017-13133,2017-08-22
CVE-2017-13134,2017-08-22
CVE-2017-13135,2017-08-22
CVE-2017-13136,2017-08-22
CVE-2017-13137,2017-08-22
CVE-2017-13138,2017-08-22
CVE-2017-13139,2017-08-23
CVE-2017-1314,2016-11-30
CVE-2017-13140,2017-08-23
CVE-2017-13141,2017-08-23
CVE-2017-13142,2017-08-23
CVE-2017-13143,2017-08-23
CVE-2017-13144,2017-08-23
CVE-2017-13145,2017-08-23
CVE-2017-13146,2017-08-23
CVE-2017-13147,2017-08-23
CVE-2017-13148,2017-08-23
CVE-2017-13149,2017-08-23
CVE-2017-1315,2016-11-30
CVE-2017-13150,2017-08-23
CVE-2017-13151,2017-08-23
CVE-2017-13152,2017-08-23
CVE-2017-13153,2017-08-23
CVE-2017-13154,2017-08-23
CVE-2017-13155,2017-08-23
CVE-2017-13156,2017-08-23
CVE-2017-13157,2017-08-23
CVE-2017-13158,2017-08-23
CVE-2017-13159,2017-08-23
CVE-2017-1316,2016-11-30
CVE-2017-13160,2017-08-23
CVE-2017-13161,2017-08-23
CVE-2017-13162,2017-08-23
CVE-2017-13163,2017-08-23
CVE-2017-13164,2017-08-23
CVE-2017-13165,2017-08-23
CVE-2017-13166,2017-08-23
CVE-2017-13167,2017-08-23
CVE-2017-13168,2017-08-23
CVE-2017-13169,2017-08-23
CVE-2017-1317,2016-11-30
CVE-2017-13170,2017-08-23
CVE-2017-13171,2017-08-23
CVE-2017-13172,2017-08-23
CVE-2017-13173,2017-08-23
CVE-2017-13174,2017-08-23
CVE-2017-13175,2017-08-23
CVE-2017-13176,2017-08-23
CVE-2017-13177,2017-08-23
CVE-2017-13178,2017-08-23
CVE-2017-13179,2017-08-23
CVE-2017-1318,2016-11-30
CVE-2017-13180,2017-08-23
CVE-2017-13181,2017-08-23
CVE-2017-13182,2017-08-23
CVE-2017-13183,2017-08-23
CVE-2017-13184,2017-08-23
CVE-2017-13185,2017-08-23
CVE-2017-13186,2017-08-23
CVE-2017-13187,2017-08-23
CVE-2017-13188,2017-08-23
CVE-2017-13189,2017-08-23
CVE-2017-1319,2016-11-30
CVE-2017-13190,2017-08-23
CVE-2017-13191,2017-08-23
CVE-2017-13192,2017-08-23
CVE-2017-13193,2017-08-23
CVE-2017-13194,2017-08-23
CVE-2017-13195,2017-08-23
CVE-2017-13196,2017-08-23
CVE-2017-13197,2017-08-23
CVE-2017-13198,2017-08-23
CVE-2017-13199,2017-08-23
CVE-2017-1320,2016-11-30
CVE-2017-13200,2017-08-23
CVE-2017-13201,2017-08-23
CVE-2017-13202,2017-08-23
CVE-2017-13203,2017-08-23
CVE-2017-13204,2017-08-23
CVE-2017-13205,2017-08-23
CVE-2017-13206,2017-08-23
CVE-2017-13207,2017-08-23
CVE-2017-13208,2017-08-23
CVE-2017-13209,2017-08-23
CVE-2017-1321,2016-11-30
CVE-2017-13210,2017-08-23
CVE-2017-13211,2017-08-23
CVE-2017-13212,2017-08-23
CVE-2017-13213,2017-08-23
CVE-2017-13214,2017-08-23
CVE-2017-13215,2017-08-23
CVE-2017-13216,2017-08-23
CVE-2017-13217,2017-08-23
CVE-2017-13218,2017-08-23
CVE-2017-13219,2017-08-23
CVE-2017-1322,2016-11-30
CVE-2017-13220,2017-08-23
CVE-2017-13221,2017-08-23
CVE-2017-13222,2017-08-23
CVE-2017-13223,2017-08-23
CVE-2017-13224,2017-08-23
CVE-2017-13225,2017-08-23
CVE-2017-13226,2017-08-23
CVE-2017-13227,2017-08-23
CVE-2017-13228,2017-08-23
CVE-2017-13229,2017-08-23
CVE-2017-1323,2016-11-30
CVE-2017-13230,2017-08-23
CVE-2017-13231,2017-08-23
CVE-2017-13232,2017-08-23
CVE-2017-13233,2017-08-23
CVE-2017-13234,2017-08-23
CVE-2017-13235,2017-08-23
CVE-2017-13236,2017-08-23
CVE-2017-13237,2017-08-23
CVE-2017-13238,2017-08-23
CVE-2017-13239,2017-08-23
CVE-2017-1324,2016-11-30
CVE-2017-13240,2017-08-23
CVE-2017-13241,2017-08-23
CVE-2017-13242,2017-08-23
CVE-2017-13243,2017-08-23
CVE-2017-13244,2017-08-23
CVE-2017-13245,2017-08-23
CVE-2017-13246,2017-08-23
CVE-2017-13247,2017-08-23
CVE-2017-13248,2017-08-23
CVE-2017-13249,2017-08-23
CVE-2017-1325,2016-11-30
CVE-2017-13250,2017-08-23
CVE-2017-13251,2017-08-23
CVE-2017-13252,2017-08-23
CVE-2017-13253,2017-08-23
CVE-2017-13254,2017-08-23
CVE-2017-13255,2017-08-23
CVE-2017-13256,2017-08-23
CVE-2017-13257,2017-08-23
CVE-2017-13258,2017-08-23
CVE-2017-13259,2017-08-23
CVE-2017-1326,2016-11-30
CVE-2017-13260,2017-08-23
CVE-2017-13261,2017-08-23
CVE-2017-13262,2017-08-23
CVE-2017-13263,2017-08-23
CVE-2017-13264,2017-08-23
CVE-2017-13265,2017-08-23
CVE-2017-13266,2017-08-23
CVE-2017-13267,2017-08-23
CVE-2017-13268,2017-08-23
CVE-2017-13269,2017-08-23
CVE-2017-1327,2016-11-30
CVE-2017-13270,2017-08-23
CVE-2017-13271,2017-08-23
CVE-2017-13272,2017-08-23
CVE-2017-13273,2017-08-23
CVE-2017-13274,2017-08-23
CVE-2017-13275,2017-08-23
CVE-2017-13276,2017-08-23
CVE-2017-13277,2017-08-23
CVE-2017-13278,2017-08-23
CVE-2017-13279,2017-08-23
CVE-2017-1328,2016-11-30
CVE-2017-13280,2017-08-23
CVE-2017-13281,2017-08-23
CVE-2017-13282,2017-08-23
CVE-2017-13283,2017-08-23
CVE-2017-13284,2017-08-23
CVE-2017-13285,2017-08-23
CVE-2017-13286,2017-08-23
CVE-2017-13287,2017-08-23
CVE-2017-13288,2017-08-23
