cve,zdi_date,edb_date,published_date,has_reference_to_edb_in_nist
cve-2014-3787,,,5/19/2014,f
cve-2014-3937,,,6/2/2014,f
cve-2014-3960,,,6/4/2014,f
cve-2014-4335,,,6/19/2014,f
cve-2014-4853,,,7/10/2014,f
cve-2014-4962,,,7/15/2014,f
cve-2014-5457,,,8/25/2014,f
cve-2014-8076,,,10/9/2014,f
cve-2014-8079,,,10/9/2014,f
cve-2014-8302,,,10/16/2014,f
cve-2014-4852,,7/7/2014,7/10/2014,f
cve-2010-2779,7/20/2010,,1/28/2011,f
cve-2009-0809,,,3/4/2009,f
cve-2014-8306,,,10/16/2014,f
cve-2014-8308,,,10/16/2014,f
cve-2014-8309,,,10/16/2014,f
cve-2014-8315,,,10/16/2014,f
cve-2014-8950,,,11/16/2014,f
cve-2014-9001,,,11/20/2014,f
cve-2009-0722,,2/10/2009,2/24/2009,f
cve-2011-3483,,9/8/2011,9/20/2011,f
cve-2010-5289,,4/3/2010,8/24/2013,t
cve-2011-1434,,,5/3/2011,f
cve-2011-0161,,,3/11/2011,f
cve-2009-4459,,,12/30/2009,t
cve-2014-9153,,,12/1/2014,f
cve-2014-9177,,,12/2/2014,f
cve-2014-9344,,,12/8/2014,f
cve-2014-9418,,,12/24/2014,f
cve-2014-9302,,7/16/2014,12/7/2014,f
cve-2011-0468,,,4/1/2011,f
cve-2011-0543,,,9/2/2011,f
cve-2010-1050,,,3/22/2010,t
cve-2014-0625,,,2/17/2014,f
cve-2013-1245,,,5/15/2013,f
cve-2010-1955,,4/14/2010,5/18/2010,t
cve-2011-0591,2/8/2011,,2/10/2011,f
cve-2014-6777,,,9/28/2014,f
cve-2014-1325,,,7/1/2014,f
cve-2014-2465,,,4/15/2014,f
cve-2010-2616,,6/29/2010,7/1/2010,f
cve-2011-0866,,,6/14/2011,f
cve-2011-0871,,,6/14/2011,f
cve-2014-3507,,,8/13/2014,f
cve-2014-0647,,,1/27/2014,f
cve-2014-9250,,,12/15/2014,f
cve-2009-4435,,12/18/2009,12/28/2009,t
cve-2009-3170,,9/1/2009,9/11/2009,f
cve-2012-2913,,5/15/2012,5/21/2012,f
cve-2013-6644,,,1/16/2014,f
cve-2012-0410,,,7/5/2012,f
cve-2009-4498,,12/14/2009,12/31/2009,f
cve-2014-0652,,,1/8/2014,f
cve-2011-1059,,,2/22/2011,f
cve-2011-1411,,,9/2/2011,f
cve-2011-1413,,,3/10/2011,f
cve-2011-1450,,,5/3/2011,f
cve-2013-4208,,,8/19/2013,f
cve-2009-5111,,,12/27/2011,f
cve-2014-0636,,,4/11/2014,f
cve-2014-0743,,,2/26/2014,f
cve-2014-0767,4/10/2014,,4/11/2014,f
cve-2010-4797,,10/8/2010,4/26/2011,t
cve-2011-1454,,,5/3/2011,f
cve-2011-1645,,,5/31/2011,f
cve-2011-1719,,,4/26/2011,f
cve-2014-9270,,,12/8/2014,f
cve-2014-0822,,,2/6/2014,f
cve-2014-5176,,,7/31/2014,f
cve-2014-0870,,,7/7/2014,f
cve-2014-0889,,,7/29/2014,f
cve-2014-0893,,,5/26/2014,f
cve-2014-1201,,,1/15/2014,f
cve-2014-1253,,,2/13/2014,f
cve-2010-4925,,8/5/2010,10/9/2011,t
cve-2011-1754,,,6/20/2011,f
cve-2009-5092,,,9/9/2011,f
cve-2014-1263,,,2/26/2014,f
cve-2014-1679,,,1/5/2015,f
cve-2014-1335,,,5/22/2014,f
cve-2014-1342,,,5/22/2014,f
cve-2014-1371,7/18/2014,,7/1/2014,f
cve-2011-1863,,,6/14/2011,f
cve-2010-4663,,,6/8/2011,f
cve-2014-1421,,,11/25/2014,f
cve-2014-1424,,,11/24/2014,f
cve-2014-1591,,,12/11/2014,f
cve-2014-3307,,,7/2/2014,f
cve-2011-0459,,,10/4/2011,f
cve-2011-0789,,,4/19/2011,f
cve-2011-0939,,,10/3/2011,f
cve-2011-1310,,,3/8/2011,f
cve-2009-1069,,,3/24/2009,f
cve-2014-1754,,,5/14/2014,f
cve-2014-1788,,,6/10/2014,f
cve-2014-1932,,,4/17/2014,f
cve-2009-0849,,3/2/2009,3/9/2009,f
cve-2013-6233,,,3/7/2014,t
cve-2011-3371,,,10/2/2011,f
cve-2015-6555,,,11/11/2015,f
cve-2014-1950,,,2/14/2014,f
cve-2009-1322,,,4/17/2009,f
cve-2014-1980,,,8/13/2014,f
cve-2014-1998,,,6/5/2014,f
cve-2014-8997,,11/13/2014,11/20/2014,t
cve-2014-2038,,,2/27/2014,f
cve-2009-2552,,7/17/2009,7/20/2009,f
cve-2013-4247,,,8/24/2013,f
cve-2014-2059,,,2/28/2014,f
cve-2014-2133,,,5/8/2014,f
cve-2014-2248,,,3/16/2014,f
cve-2014-2282,,,3/10/2014,f
cve-2009-2672,,,8/5/2009,f
cve-2009-1460,,,4/28/2009,f
cve-2011-2127,12/17/2011,,6/16/2011,f
cve-2011-2193,,,6/24/2011,f
cve-2014-2310,,,4/17/2014,f
cve-2014-2350,,,5/22/2014,f
cve-2014-2378,,,9/5/2014,f
cve-2009-1499,,4/8/2009,5/1/2009,f
cve-2009-1319,,4/14/2009,4/17/2009,f
cve-2009-1644,,5/7/2009,5/15/2009,f
cve-2009-1568,,5/9/2010,12/8/2009,f
cve-2011-2477,,,6/14/2011,f
cve-2011-2591,,,8/5/2011,f
cve-2011-4034,,,12/2/2011,f
cve-2017-6491,,,3/5/2017,f
cve-2009-5064,,,3/30/2011,f
cve-2016-10310,,,4/10/2017,f
cve-2014-2389,,,4/11/2014,f
cve-2014-2440,,,4/15/2014,f
cve-2014-2510,,,7/8/2014,f
cve-2011-0736,,,2/1/2011,f
cve-2011-4136,,,10/19/2011,f
cve-2013-4302,,,10/26/2013,f
cve-2013-4339,,,9/12/2013,f
cve-2017-6497,,,3/5/2017,f
cve-2014-2612,,,6/28/2014,f
cve-2011-1364,,,10/30/2011,f
cve-2011-1412,,,8/3/2011,f
cve-2011-1507,,,4/26/2011,f
cve-2011-3008,,,8/5/2011,f
cve-2011-3429,,,10/14/2011,f
cve-2010-3924,,,1/13/2011,f
cve-2013-3068,,,9/29/2014,f
cve-2010-2589,,,2/10/2011,f
cve-2010-3269,,,2/2/2011,f
cve-2010-3510,,,1/19/2011,f
cve-2010-3600,1/18/2011,11/15/2012,1/19/2011,f
cve-2013-4348,,,11/4/2013,f
cve-2013-4380,,,5/20/2014,f
cve-2013-4382,,,10/21/2013,f
cve-2017-6536,,,3/8/2017,f
cve-2014-2634,,,8/23/2014,f
cve-2010-3847,,10/18/2010,1/7/2011,f
cve-2010-4194,,,2/10/2011,f
cve-2010-4251,,,5/26/2011,f
cve-2010-4427,,,1/19/2011,f
cve-2010-4430,,,1/19/2011,f
cve-2014-2673,,,3/31/2014,f
cve-2014-2706,,,4/14/2014,f
cve-2014-2712,,,4/14/2014,f
cve-2014-2856,,,4/18/2014,f
cve-2014-2769,,,6/10/2014,f
cve-2014-2893,,,4/23/2014,f
cve-2014-2925,,,4/21/2014,f
cve-2009-2403,,6/29/2009,7/9/2009,f
cve-2011-1423,,,5/4/2011,f
cve-2010-4649,,,2/18/2011,f
cve-2013-4421,,,10/25/2013,f
cve-2014-3037,,,9/10/2014,f
cve-2014-3084,,,8/29/2014,f
cve-2011-0010,,,1/18/2011,f
cve-2011-0012,,,4/18/2011,f
cve-2011-0033,,,2/10/2011,f
cve-2011-0066,5/10/2011,,5/7/2011,f
cve-2010-4698,,,1/18/2011,f
cve-2014-9204,,,5/16/2015,f
cve-2014-3190,,,10/8/2014,f
cve-2014-3182,,,9/28/2014,f
cve-2009-4477,,9/1/2009,12/30/2009,f
cve-2011-0081,,,5/7/2011,f
cve-2011-0090,,,2/8/2011,f
cve-2011-0223,,,7/21/2011,f
cve-2015-2214,,,3/5/2015,f
cve-2014-4242,,,7/17/2014,f
cve-2014-3188,,,10/8/2014,f
cve-2014-4095,9/16/2014,,9/9/2014,f
cve-2014-3717,,,5/19/2014,f
cve-2014-3862,,,9/2/2014,f
cve-2014-4037,,,6/11/2014,f
cve-2011-0247,8/16/2011,,8/3/2011,f
cve-2011-0269,1/10/2011,,1/13/2011,f
cve-2013-4457,,,11/2/2013,f
cve-2017-6575,,,3/9/2017,f
cve-2014-4063,8/12/2014,,8/12/2014,f
cve-2014-4167,,,7/11/2014,f
cve-2009-4522,,10/15/2009,12/31/2009,f
cve-2011-0319,,,6/16/2011,f
cve-2011-0355,,,2/17/2011,f
cve-2011-0374,,,2/25/2011,f
cve-2011-0387,,,2/25/2011,f
cve-2014-6692,,,9/23/2014,f
cve-2011-0389,,,2/25/2011,f
cve-2011-0430,,,2/18/2011,f
cve-2011-0587,,,2/10/2011,f
cve-2011-0623,,,5/13/2011,f
cve-2011-0653,,,9/15/2011,f
cve-2011-0685,,,1/31/2011,f
cve-2014-1868,,,10/6/2014,f
cve-2014-4208,,,7/16/2014,f
cve-2014-4245,,,7/17/2014,f
cve-2014-4248,,,7/17/2014,f
cve-2014-4349,,,6/25/2014,f
cve-2014-0598,,,6/18/2014,f
cve-2014-4398,,,9/19/2014,f
cve-2011-0696,,,2/14/2011,f
cve-2011-0698,,,2/14/2011,f
cve-2011-0734,,,2/1/2011,f
cve-2014-4416,,,9/19/2014,f
cve-2014-4419,,,9/18/2014,f
cve-2011-0746,,,4/13/2011,f
cve-2011-0981,,,2/10/2011,f
cve-2011-1003,,,2/23/2011,f
cve-2011-1010,,,3/1/2011,f
cve-2011-1016,,,2/28/2011,f
cve-2014-4450,,,10/22/2014,f
cve-2014-4532,,,7/2/2014,f
cve-2014-4568,,,7/2/2014,f
cve-2010-1872,,4/22/2010,5/11/2010,f
cve-2011-1033,2/7/2011,,2/14/2011,f
cve-2011-1109,,,3/1/2011,f
cve-2011-1138,,,3/2/2011,f
cve-2011-1140,,,3/2/2011,f
cve-2014-4571,,,7/2/2014,f
cve-2014-5148,,,10/26/2014,f
cve-2014-3900,,,8/17/2014,f
cve-2011-1148,,,3/18/2011,f
cve-2011-1149,,,4/21/2011,f
cve-2011-1193,,,3/10/2011,f
cve-2011-1215,,,5/31/2011,f
cve-2012-0644,,,3/8/2012,f
cve-2013-6829,,11/20/2013,11/20/2013,f
cve-2011-1253,,,10/11/2011,f
cve-2011-1267,,,6/16/2011,f
cve-2011-2136,,,8/10/2011,f
cve-2014-4858,,,7/26/2014,f
cve-2014-4870,,,10/7/2014,f
cve-2014-4964,,,7/15/2014,f
cve-2014-5025,,,10/20/2014,f
cve-2014-5033,,,8/19/2014,f
cve-2014-0786,5/2/2014,,4/30/2014,f
cve-2014-9319,,,12/9/2014,f
cve-2011-2419,,,8/11/2011,f
cve-2011-2432,10/26/2011,,9/15/2011,f
cve-2013-6402,,,1/5/2014,f
cve-2014-5205,,,8/18/2014,f
cve-2014-5321,,,9/21/2014,f
cve-2014-5384,,,8/21/2014,f
cve-2014-5387,,,11/4/2014,f
cve-2011-2434,10/26/2011,,9/15/2011,f
cve-2011-2692,,,7/17/2011,f
cve-2011-2743,,7/13/2011,7/19/2011,f
cve-2011-2813,,,10/12/2011,f
cve-2016-10311,,,4/10/2017,f
cve-2014-5423,,,10/18/2014,f
cve-2014-5451,,,11/6/2014,f
cve-2014-5609,,,9/8/2014,f
cve-2014-5632,,,9/8/2014,f
cve-2014-0077,,,4/14/2014,f
cve-2014-0179,,,8/3/2014,f
cve-2014-5690,,,9/8/2014,f
cve-2014-5796,,,9/9/2014,f
cve-2014-0262,,,1/14/2014,f
cve-2011-2814,,,10/12/2011,f
cve-2014-0447,,,4/15/2014,f
cve-2014-0270,2/13/2014,,2/11/2014,f
cve-2014-0275,2/13/2014,,2/11/2014,f
cve-2014-0280,,,2/11/2014,f
cve-2013-2577,,7/23/2013,8/9/2013,t
cve-2012-2572,,8/8/2012,6/19/2014,t
cve-2014-0301,,,3/11/2014,f
cve-2012-0911,,7/4/2012,7/12/2012,t
cve-2011-2978,,,8/9/2011,f
cve-2011-3232,,,9/28/2011,f
cve-2011-3248,12/7/2011,,10/27/2011,f
cve-2017-6547,,,3/9/2017,f
cve-2014-5915,,,9/17/2014,f
cve-2014-0708,,,3/20/2014,f
cve-2009-4433,,12/16/2009,12/28/2009,t
cve-2009-2311,,3/23/2009,7/2/2009,f
cve-2011-2735,8/23/2011,,8/23/2011,f
cve-2009-4139,,,7/26/2011,f
cve-2009-5086,,,9/2/2011,f
cve-2014-3214,,,5/8/2014,f
cve-2014-0369,,,1/14/2014,f
cve-2014-0384,,,4/15/2014,f
cve-2011-1740,,,9/17/2011,f
cve-2011-2840,,,9/17/2011,f
cve-2010-4452,2/15/2011,3/16/2011,2/17/2011,f
cve-2014-6024,,,9/8/2014,f
cve-2014-0449,,,4/15/2014,f
cve-2014-0452,,,4/15/2014,f
cve-2014-0485,,,9/2/2014,f
cve-2014-0509,,,4/8/2014,f
cve-2009-1625,,4/27/2009,5/12/2009,f
cve-2010-1361,,1/12/2010,4/13/2010,f
cve-2011-0043,,,2/10/2011,f
cve-2011-0404,,1/8/2011,1/10/2011,t
cve-2010-4858,,10/4/2010,10/5/2011,t
cve-2014-0535,,,6/11/2014,f
cve-2014-6160,,,12/28/2014,f
cve-2014-9365,,,12/12/2014,f
cve-2014-6300,,,11/8/2014,f
cve-2014-6293,,,10/3/2014,f
cve-2014-6351,11/19/2014,,11/11/2014,f
cve-2014-6357,,,12/10/2014,f
cve-2014-6364,,,12/10/2014,f
cve-2014-6545,,,10/15/2014,f
cve-2010-4727,,,2/3/2011,f
cve-2017-6596,,,3/10/2017,f
cve-2010-4775,,,3/23/2011,f
cve-2014-6552,,,10/15/2014,f
cve-2014-6369,2/25/2015,,12/10/2014,f
cve-2014-7136,,,12/12/2014,f
cve-2014-5136,,,9/2/2014,f
cve-2014-7137,,,11/21/2014,f
cve-2009-0410,2/2/2009,2/4/2009,2/3/2009,f
cve-2010-4846,,12/18/2010,9/27/2011,t
cve-2010-4919,,9/6/2010,10/8/2011,t
cve-2014-0167,,,4/15/2014,f
cve-2011-0505,,,1/20/2011,t
cve-2011-0513,,,1/20/2011,t
cve-2011-0642,,,1/25/2011,t
cve-2011-0644,,1/20/2011,1/25/2011,t
cve-2011-0831,,,7/20/2011,f
cve-2010-4967,,,10/21/2011,t
cve-2017-6555,,,3/9/2017,f
cve-2014-6920,,,10/4/2014,f
cve-2014-7155,,,10/2/2014,f
cve-2014-7188,,,10/2/2014,f
cve-2014-9371,12/11/2014,,12/16/2014,f
cve-2014-9266,12/4/2014,,12/8/2014,f
cve-2014-7565,,,10/20/2014,f
cve-2014-7617,,,10/20/2014,f
cve-2014-7826,,,11/10/2014,f
cve-2014-7842,,,11/29/2014,f
cve-2009-4107,,9/14/2009,11/28/2009,f
cve-2011-1029,,,2/14/2011,f
cve-2011-4673,,,12/2/2011,t
cve-2011-1872,,6/14/2011,6/16/2011,f
cve-2011-2533,,,6/22/2011,f
cve-2011-2641,,6/14/2011,7/1/2011,t
cve-2011-2675,,,10/10/2011,f
cve-2011-3689,,,9/27/2011,f
cve-2011-4825,,11/4/2011,12/14/2011,t
cve-2014-7755,,,10/21/2014,f
cve-2014-1494,,,3/19/2014,f
cve-2014-1526,,,4/30/2014,f
cve-2014-0250,,,11/16/2014,f
cve-2014-0251,,,5/14/2014,f
cve-2011-0489,,1/14/2011,1/18/2011,t
cve-2011-3264,,,8/19/2011,f
cve-2011-3849,,,11/18/2011,f
cve-2017-6559,,,3/9/2017,f
cve-2017-6560,,,3/9/2017,f
cve-2014-0418,,,1/14/2014,f
cve-2014-0472,,,4/23/2014,f
cve-2014-0582,,,11/11/2014,f
cve-2014-0587,,,12/10/2014,f
cve-2014-1717,,,4/9/2014,f
cve-2010-3837,,,1/14/2011,f
cve-2010-4419,,,1/19/2011,f
cve-2014-1802,,,6/10/2014,f
cve-2011-0020,,1/18/2011,1/24/2011,f
cve-2011-0140,,,3/3/2011,f
cve-2010-4443,,,1/19/2011,f
cve-2010-4976,,11/12/2010,11/1/2011,f
cve-2016-1889,,,2/15/2017,f
cve-2014-2543,,,4/8/2014,f
cve-2014-2608,,,12/10/2014,f
cve-2014-2987,,,10/26/2014,f
cve-2014-3398,,,10/4/2014,f
cve-2013-5967,,10/2/2013,10/9/2013,f
cve-2013-6129,,10/13/2013,10/19/2013,f
cve-2011-0147,,,3/3/2011,f
cve-2014-4006,,,6/9/2014,f
cve-2014-4110,,,9/9/2014,f
cve-2014-4111,,,9/9/2014,f
cve-2014-4235,,,7/17/2014,f
cve-2014-3703,,,12/1/2014,f
cve-2014-4265,,,7/17/2014,f
cve-2014-4322,,,12/24/2014,f
cve-2014-3816,,,7/11/2014,f
cve-2009-4732,,8/3/2009,3/18/2010,f
cve-2011-0237,,,7/21/2011,f
cve-2011-0414,,,2/23/2011,f
cve-2014-3819,,,7/11/2014,f
cve-2014-3822,,,7/11/2014,f
cve-2014-4391,10/24/2014,,10/17/2014,f
cve-2014-4394,,,9/19/2014,f
cve-2014-4508,,,6/23/2014,f
cve-2009-0442,,2/4/2009,2/5/2009,f
cve-2014-3866,,5/25/2014,5/26/2014,f
cve-2010-1636,,5/18/2010,6/7/2010,f
cve-2011-0473,,,1/14/2011,f
cve-2013-4287,,,10/17/2013,f
cve-2014-5601,,,9/8/2014,f
cve-2014-4556,,,7/1/2014,f
cve-2014-1608,,,3/18/2014,f
cve-2014-4764,,,8/21/2014,f
cve-2012-1606,,,9/4/2012,f
cve-2010-4721,,12/17/2010,2/1/2011,t
cve-2013-7330,,,10/17/2014,f
cve-2009-2483,,,7/16/2009,f
cve-2014-0482,,,8/26/2014,f
cve-2014-0483,,,8/26/2014,f
cve-2014-0525,,,5/14/2014,f
cve-2014-0546,,,8/12/2014,f
cve-2014-0560,,,9/17/2014,f
cve-2014-0823,,,5/1/2014,f
cve-2014-1499,,,3/19/2014,f
cve-2014-5946,,,9/18/2014,f
cve-2014-2196,,,5/23/2014,f
cve-2014-2576,,,10/15/2014,f
cve-2014-3442,,5/16/2014,5/23/2014,f
cve-2011-0549,7/7/2011,,7/11/2011,f
cve-2011-0554,10/18/2011,,10/1/2011,f
cve-2014-2854,,,5/8/2014,f
cve-2014-2939,,,6/2/2014,f
cve-2014-8136,,,12/19/2014,f
cve-2014-5344,,,8/19/2014,f
cve-2009-0755,,2/12/2009,3/3/2009,f
cve-2014-3935,,5/19/2014,6/2/2014,f
cve-2014-5180,,5/28/2014,8/6/2014,f
cve-2014-4163,,6/10/2014,6/16/2014,f
cve-2011-0577,,,2/10/2011,f
cve-2011-0593,2/8/2011,,2/10/2011,f
cve-2011-0599,2/8/2011,,2/10/2011,f
cve-2017-6570,,,3/9/2017,f
cve-2017-6571,,,3/9/2017,f
cve-2011-0697,,,2/14/2011,f
cve-2011-0816,,,7/20/2011,f
cve-2011-0876,,,7/20/2011,f
cve-2011-0926,2/28/2011,,2/25/2011,f
cve-2011-1051,,,2/21/2011,f
cve-2013-4458,,,12/12/2013,f
cve-2012-2947,,,6/2/2012,f
cve-2016-1894,,,2/7/2017,f
cve-2014-8303,,,10/16/2014,f
cve-2014-8363,,,10/20/2014,f
cve-2011-0708,,2/28/2011,3/19/2011,t
cve-2011-1443,,,5/3/2011,f
cve-2011-1451,,,5/3/2011,f
cve-2011-1549,,,3/30/2011,f
cve-2011-1589,,,4/29/2011,f
cve-2011-1595,,,5/24/2011,f
cve-2014-5894,,,9/15/2014,f
cve-2014-9117,,,12/6/2014,f
cve-2014-0102,,,3/10/2014,f
cve-2014-0421,,,4/15/2014,f
cve-2014-3423,,,5/8/2014,f
cve-2014-3103,,,9/23/2014,f
cve-2014-4269,,,7/17/2014,f
cve-2014-6833,,,9/30/2014,f
cve-2014-5614,,,9/8/2014,f
cve-2014-5652,,,9/8/2014,f
cve-2014-5655,,,9/8/2014,f
cve-2014-5702,,,9/9/2014,f
cve-2011-1623,,,6/2/2011,f
cve-2012-2966,,,8/12/2012,f
cve-2014-7395,,,10/19/2014,f
cve-2014-5703,,,9/9/2014,f
cve-2014-5769,,,9/9/2014,f
cve-2014-1666,,,1/26/2014,f
cve-2014-4409,,,9/18/2014,f
cve-2014-5945,,,9/18/2014,f
cve-2014-1490,,,2/5/2014,f
cve-2014-0432,4/21/2014,,4/15/2014,f
cve-2014-3873,,,6/10/2014,f
cve-2009-4523,,10/14/2009,12/31/2009,f
cve-2011-0466,,,4/9/2011,f
cve-2011-1680,,,4/9/2011,f
cve-2016-2242,,,1/23/2017,f
cve-2014-3391,,,10/10/2014,f
cve-2014-0813,,,2/14/2014,f
cve-2014-5817,,,9/9/2014,f
cve-2014-8305,,,10/16/2014,f
cve-2014-8318,,,10/17/2014,f
cve-2014-7991,,,11/13/2014,f
cve-2014-9152,,,12/1/2014,f
cve-2013-4477,,,11/2/2013,f
cve-2011-1826,,,5/4/2011,f
cve-2009-5061,,,3/22/2011,f
cve-2009-5075,,,5/20/2011,f
cve-2009-5085,,,8/12/2011,f
cve-2016-4165,,,6/16/2016,f
cve-2014-9234,,,12/3/2014,f
cve-2014-9343,,,12/8/2014,f
cve-2011-1846,,,5/3/2011,f
cve-2014-9420,,,12/25/2014,f
cve-2013-4467,,11/8/2013,3/11/2014,t
cve-2013-4473,,,11/23/2013,f
cve-2013-4502,,,5/13/2014,f
cve-2014-3419,,,7/15/2014,f
cve-2013-2297,,,9/16/2013,f
cve-2010-2777,7/16/2010,7/16/2010,1/28/2011,f
cve-2010-3447,,,4/1/2011,f
cve-2015-5193,,,8/20/2015,f
cve-2014-7999,,,12/23/2014,f
cve-2010-4729,,,2/8/2011,f
cve-2010-4745,,,2/21/2011,f
cve-2010-4747,,12/8/2010,3/1/2011,f
cve-2010-4759,,,3/18/2011,f
cve-2009-2596,,,7/27/2009,f
cve-2009-2643,,,7/28/2009,f
cve-2009-2746,,,11/16/2009,f
cve-2009-3172,,,9/11/2009,f
cve-2009-3020,,8/11/2009,8/31/2009,f
cve-2010-1444,,,12/26/2014,f
cve-2011-0190,,,3/22/2011,f
cve-2016-4648,8/29/2016,,7/21/2016,f
cve-2009-3179,,,9/11/2009,f
cve-2009-3001,,8/25/2009,8/28/2009,f
cve-2012-4957,,12/12/2012,11/18/2012,f
cve-2010-5286,,10/13/2010,11/26/2012,f
cve-2014-0865,,,7/7/2014,f
cve-2014-1841,,,4/29/2014,t
cve-2014-2212,,,4/1/2014,f
cve-2014-2540,,,4/11/2014,t
cve-2014-3708,,,10/31/2014,f
cve-2009-4880,,9/17/2009,6/1/2010,f
cve-2011-0992,,,4/13/2011,f
cve-2011-1064,,,2/22/2011,f
cve-2011-1104,,,2/28/2011,f
cve-2017-6589,,,3/9/2017,f
cve-2014-4379,,,9/18/2014,f
cve-2014-4881,,,10/16/2014,f
cve-2014-5275,,,10/20/2014,t
cve-2014-5920,,,9/18/2014,f
cve-2014-6025,,,9/9/2014,f
cve-2014-6182,,,12/16/2014,f
cve-2014-6312,,,10/15/2014,t
cve-2014-6632,,,10/8/2014,f
cve-2014-7278,,,10/4/2014,f
cve-2014-5823,,,9/9/2014,f
cve-2014-8352,,,11/6/2014,f
cve-2014-8588,,,11/4/2014,f
cve-2011-1388,2/8/2012,,12/23/2011,f
cve-2013-4507,,,11/19/2013,f
cve-2013-6161,,,4/10/2015,f
cve-2014-8810,,,12/24/2014,t
cve-2014-5318,,,9/26/2014,f
cve-2014-9350,,,12/8/2014,t
cve-2014-8728,,,12/2/2014,t
cve-2014-7176,,10/28/2014,11/4/2014,t
cve-2010-2354,,6/9/2010,6/21/2010,t
cve-2011-1414,,,3/22/2011,f
cve-2011-1418,,,3/11/2011,f
cve-2011-1480,,,6/20/2011,f
cve-2012-0062,,,2/14/2014,f
cve-2014-4307,,,6/18/2014,f
cve-2014-9349,,,12/8/2014,t
cve-2014-1706,,,3/16/2014,f
cve-2011-1845,,,5/3/2011,f
cve-2011-2164,,,5/20/2011,f
cve-2011-2205,,,6/22/2011,f
cve-2014-3666,,,10/16/2014,f
cve-2014-7070,,,10/19/2014,f
cve-2014-8658,,,11/6/2014,f
cve-2014-8995,,,11/20/2014,f
cve-2014-5958,,,9/19/2014,f
cve-2014-1285,,,3/14/2014,f
cve-2014-2129,,,4/9/2014,f
cve-2014-4219,,,7/16/2014,f
cve-2014-8272,,,12/19/2014,t
cve-2011-2219,,,10/7/2011,f
cve-2014-2934,,5/7/2014,5/8/2014,f
cve-2014-4880,,11/24/2014,12/8/2014,t
cve-2011-2644,,,8/23/2011,f
cve-2009-4598,,,1/12/2010,t
cve-2014-0457,4/21/2014,,4/15/2014,f
cve-2014-5128,,,8/29/2014,f
cve-2011-2677,,,10/21/2011,f
cve-2011-2703,,,8/1/2011,f
cve-2011-2772,,,11/14/2011,f
cve-2011-2883,,,7/21/2011,f
cve-2011-2975,,8/30/2011,8/1/2011,f
cve-2014-4410,,,9/18/2014,f
cve-2014-7904,,,11/19/2014,f
cve-2014-8424,11/25/2014,,11/28/2014,f
cve-2011-1876,,,7/13/2011,f
cve-2011-2079,,,5/10/2011,f
cve-2011-2215,,,5/31/2011,f
cve-2011-3783,,,9/23/2011,f
cve-2011-3786,,,9/23/2011,f
cve-2013-7335,,,3/12/2014,f
cve-2011-2308,,,10/18/2011,f
cve-2011-2427,,,9/21/2011,f
cve-2011-2428,,,9/21/2011,f
cve-2011-2464,,,7/8/2011,f
cve-2011-2489,,,7/26/2011,f
cve-2011-3818,,,9/23/2011,f
cve-2017-6601,,,4/7/2017,f
cve-2011-2608,,,7/1/2011,f
cve-2011-2676,,,11/3/2011,f
cve-2011-2719,,,8/1/2011,f
cve-2011-3134,,,9/2/2011,f
cve-2011-3255,,,10/14/2011,f
cve-2011-3826,,,9/23/2011,f
cve-2013-4508,,,11/7/2013,f
cve-2013-4541,,,11/4/2014,f
cve-2014-6929,,,10/4/2014,f
cve-2011-3260,,,10/14/2011,f
cve-2011-3324,,,10/10/2011,f
cve-2011-3397,,,12/13/2011,f
cve-2011-3400,,6/6/2012,12/13/2011,f
cve-2011-3416,,,12/29/2011,f
cve-2011-3855,,9/24/2011,9/28/2011,f
cve-2017-6602,,,4/7/2017,f
cve-2011-3598,,,10/7/2011,f
cve-2011-3910,,,12/13/2011,f
cve-2011-3911,,,12/13/2011,f
cve-2011-3990,,,12/22/2011,f
cve-2013-4567,,,12/13/2013,f
cve-2013-4599,,,6/9/2014,f
cve-2013-4623,,,9/30/2013,f
cve-2013-4708,,,10/1/2013,f
cve-2013-4723,,,4/25/2014,f
cve-2011-4100,,,11/3/2011,f
cve-2011-4158,,,11/16/2011,f
cve-2011-4213,,,10/30/2011,f
cve-2011-4315,,,12/8/2011,f
cve-2013-4772,,,5/12/2014,f
cve-2013-4889,,8/21/2013,1/29/2014,f
cve-2013-4897,,,7/31/2013,f
cve-2013-4899,,,9/9/2013,f
cve-2013-4936,,,7/29/2013,f
cve-2013-4955,,,8/20/2013,f
cve-2011-2468,,,6/7/2011,f
cve-2011-3645,,,9/27/2011,t
cve-2011-4560,,,11/28/2011,f
cve-2011-4669,,,12/2/2011,f
cve-2011-4897,,,12/22/2011,f
cve-2010-4878,,8/26/2010,10/7/2011,t
cve-2010-4985,,,11/1/2011,t
cve-2010-5019,,,11/2/2011,t
cve-2014-1888,,,2/28/2014,f
cve-2011-2858,,,9/17/2011,f
cve-2011-0406,,1/9/2011,1/10/2011,t
cve-2011-0514,,1/8/2011,1/20/2011,t
cve-2011-1546,,3/30/2011,4/1/2011,t
cve-2011-0611,,4/16/2011,4/13/2011,t
cve-2011-4572,,,11/29/2011,t
cve-2013-4958,,,8/20/2013,f
cve-2013-5020,,7/11/2013,7/31/2013,f
cve-2013-5048,12/15/2013,,12/10/2013,f
cve-2013-5092,,8/16/2013,1/29/2014,f
cve-2013-5131,,,9/19/2013,f
cve-2013-5156,,,9/19/2013,f
cve-2012-1657,,,9/18/2012,f
